STN_CD,STN_NM,ELVTR_NM,OPR_SEC,INSTL_PSTN,USE_YN,ELVTR_SE,collected_at
0236,영등포구청(2),승강기)엘리베이터-영등포구청(2) #5출입구 외부엘리베이터 2호기,B1-1F,5번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0237,당산(2),승강기)에스컬레이터-당산 3번출구 상행1,B2-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0237,당산(2),승강기)엘리베이터-당산 3번 출구측 외부#2,1F-2F,3번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0237,당산(2),승강기)엘리베이터-당산 4번 출구측 외부#1,1F-2F,4번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0237,당산(2),승강기)엘리베이터-당산 내선 3-2 내부#2,2F-3F,합정 방면3-2,사용가능,EV,2026-08-07T05:48:55Z
0237,당산(2),승강기)엘리베이터-당산 외선 8-3 내부#1,2F-3F,영등포구청 방면8-3,사용가능,EV,2026-08-07T05:48:55Z
0238,합정(2),승강기)에스컬레이터-합정(2) 2번출구 3호기,1F-B2,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0238,합정(2),승강기)에스컬레이터-합정(2) 2번출구 4호기,B2-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0238,합정(2),승강기)에스컬레이터-합정(2) 내부 1호기,B3-B2,당산 방면4-1,사용가능,ES,2026-08-07T05:48:55Z
0238,합정(2),승강기)에스컬레이터-합정(2) 내부 2호기,B3-B2,홍대입구 방면7-3,사용가능,ES,2026-08-07T05:48:55Z
0238,합정(2),승강기)엘리베이터-합정 1번 출구측 외부#2,B1-1F,"1,2번 출입구 사이",사용가능,EV,2026-08-07T05:48:55Z
0238,합정(2),승강기)엘리베이터-합정 4번 출구측 외부#1,B1-1F,"3,4번 출입구 사이",사용가능,EV,2026-08-07T05:48:55Z
0238,합정(2),승강기)엘리베이터-합정 내선 7-3 내부#2,B2-B1,홍대입구 방면7-3,사용가능,EV,2026-08-07T05:48:55Z
0238,합정(2),승강기)엘리베이터-합정 외선 4-1 내부#1,B2-B1,당산 방면4-1,사용가능,EV,2026-08-07T05:48:55Z
0239,홍대입구(2),승강기)에스컬레이터-홍대입구 1번출구 5호기,B2-B3,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0239,홍대입구(2),승강기)에스컬레이터-홍대입구 1번출구 6호기,B3-B2,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0239,홍대입구(2),승강기)에스컬레이터-홍대입구 1번출구 7호기,1F-B2,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0239,홍대입구(2),승강기)에스컬레이터-홍대입구 1번출구 8호기,B2-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0239,홍대입구(2),승강기)에스컬레이터-홍대입구 2번출구 3호기,1F-B2,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0239,홍대입구(2),승강기)에스컬레이터-홍대입구 2번출구 4호기,B2-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0239,홍대입구(2),승강기)에스컬레이터-홍대입구 내선(7-3) 1호기,B2-B3,"신촌 방면7-3, 합정 방면4-2",사용가능,ES,2026-08-07T05:48:55Z
0239,홍대입구(2),승강기)에스컬레이터-홍대입구 외선(4-1) 2호기,B3-B2,"합정 방면4-1, 신촌 방면7-4",사용가능,ES,2026-08-07T05:48:55Z
0239,홍대입구(2),승강기)엘리베이터-홍대입구 8번 출구측 외부#1,B1-1F,8번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0239,홍대입구(2),승강기)엘리베이터-홍대입구 섬식(외)7-2 내부#1,B2-B1,"합정 방면7-2, 신촌 방면4-3",사용가능,EV,2026-08-07T05:48:55Z
0240,신촌,승강기)에스컬레이터-신촌 6번출구3,1F-B1,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0240,신촌,승강기)에스컬레이터-신촌 6번출구4,B1-1F,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0240,신촌,승강기)에스컬레이터-신촌 7번출구 상행2,B1-1F,7번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0240,신촌,승강기)에스컬레이터-신촌 7번출구 하행1,1F-B1,7번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0240,신촌,승강기)엘리베이터-신촌 4번 출구측 외부#1,B1-1F,4번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0240,신촌,승강기)엘리베이터-신촌 6번 출구측 외부#2,B1-1F,6번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0240,신촌,승강기)엘리베이터-신촌 내선 4-4 내부#2,B2-B1,이대 방면4-4,사용가능,EV,2026-08-07T05:48:55Z
0240,신촌,승강기)엘리베이터-신촌 외선 8-4 내부#1,B2-B1,홍대입구 방면6-4,사용가능,EV,2026-08-07T05:48:55Z
0241,이대,승강기)에스컬레이터-이대 내부 1호기,B2-B3,"아현 방면9-3, 신촌 방면2-2",사용가능,ES,2026-08-07T05:48:55Z
0241,이대,승강기)에스컬레이터-이대 내부 2호기,B3-B2,"신촌 방면2-2, 아현 방면9-3",사용가능,ES,2026-08-07T05:48:55Z
0241,이대,승강기)에스컬레이터-이대 내부 3호기,B2-B3,"아현 방면2-2, 신촌 방면9-3",사용가능,ES,2026-08-07T05:48:55Z
0241,이대,승강기)에스컬레이터-이대 내부 4호기,B3-B2,"신촌 방면9-3, 아현 방면2-2",사용가능,ES,2026-08-07T05:48:55Z
0241,이대,승강기)엘리베이터-이대 6번 출구측 외부#1,B1-1F,6번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0241,이대,승강기)엘리베이터-이대 섬식(외)2-2 내부#1,B2-B1,"신촌 방면2-2, 아현 방면9-3",사용가능,EV,2026-08-07T05:48:55Z
0241,이대,승강기)엘리베이터-이대역 2번 출구측 외부#2,B1-1F,2번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0242,아현,승강기)에스컬레이터-아현 1번출구 1호기,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0242,아현,승강기)에스컬레이터-아현 1번출구 2호기,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0242,아현,승강기)엘리베이터-아현 1번 출구측 외부#2,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0242,아현,승강기)엘리베이터-아현 3번 출구측 외부#1,B1-1F,3번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0242,아현,승강기)엘리베이터-아현 내선 4-3 내부#2,B2-B1,충정로 방면4-3,사용가능,EV,2026-08-07T05:48:55Z
0242,아현,승강기)엘리베이터-아현 외선 7-2 내부#1,B2-B1,이대 방면7-2,사용가능,EV,2026-08-07T05:48:55Z
0243,충정로(2),승강기)에스컬레이터-충정로(2) 내부 1호기,B2-B3,"시청 방면7-1, 아현 방면4-4",사용가능,ES,2026-08-07T05:48:55Z
0243,충정로(2),승강기)에스컬레이터-충정로(2) 내부 2호기,B3-B2,"아현 방면4-4, 시청 방면7-1",사용가능,ES,2026-08-07T05:48:55Z
0243,충정로(2),승강기)에스컬레이터-충정로(2) 내부 3호기,B1-B2,"1,2,5,6번 출입구",사용가능,ES,2026-08-07T05:48:55Z
0243,충정로(2),승강기)에스컬레이터-충정로(2) 내부 4호기,B2-B1,"1,2,5,6번 출입구",사용가능,ES,2026-08-07T05:48:55Z
0243,충정로(2),승강기)엘리베이터-충정로 5번 출구측 외부#1,B2-1F,5번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0243,충정로(2),승강기)엘리베이터-충정로 섬식(외)2-1 내부#1,B3-B2,"아현 방면2-1, 시청 방면9-4",사용가능,EV,2026-08-07T05:48:55Z
0244,용답,승강기)엘리베이터-성수방면 3-3 내부2호기,2F-3F,성수방면3-3,사용가능,EV,2026-08-07T05:48:55Z
0244,용답,승강기)엘리베이터-신답방면 2-2 내부1호기,2F-3F,신답방면2-2,사용가능,EV,2026-08-07T05:48:55Z
0244,용답,승강기)휠체어리프트-용답 대합실 내부2,1F-2F,신답 방면1-4,사용가능,WL,2026-08-07T05:48:55Z
0245,신답,승강기)엘리베이터-신답 내선 3-2 내부#2,1F-2F,용답 방면3-2,사용가능,EV,2026-08-07T05:48:55Z
0245,신답,승강기)엘리베이터-신답 외선 2-4 내부#1,1F-2F,용두 방면2-4,사용가능,EV,2026-08-07T05:48:55Z
0246,신설동(2),승강기)엘리베이터-신설동(2) 9번 출구측 외부#1,B1-1F,9번 출입구,보수중,EV,2026-08-07T05:48:55Z
0246,신설동(2),승강기)엘리베이터-신설동(2) 섬식(외) 4-3 내부#1,B2-B1,신설동 방면4-4,사용가능,EV,2026-08-07T05:48:55Z
0246,신설동(2),엘리베이터-신설동(2) 외부 E/L 외부2,B2-1F,9번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0247,도림천,승강기)엘리베이터-도림천 1~2번 출구측 외부#1,B3-B2-B1,양천구청 방면2-4,사용가능,EV,2026-08-07T05:48:55Z
0247,도림천,승강기)엘리베이터-도림천 섬식(지) 4-4 내부#1,B3-B2,신도림 방면4-4,사용가능,EV,2026-08-07T05:48:55Z
0248,양천구청,승강기)에스컬레이터-양천구청 1번 출입구 1호기,1F-B1,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0248,양천구청,승강기)에스컬레이터-양천구청 1번 출입구 2호기,B1-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0248,양천구청,승강기)엘리베이터-양천구청 1번 출구측 외부#1,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0248,양천구청,승강기)엘리베이터-양천구청 내선 3-3 내부#2,B2-B1,도림천 방면3-3,사용가능,EV,2026-08-07T05:48:55Z
0248,양천구청,승강기)엘리베이터-양천구청 외선 4-1 내부#1,B2-B1,신정네거리 방면4-1,사용가능,EV,2026-08-07T05:48:55Z
0249,신정네거리,승강기)에스컬레이터-신정네거리 1번출구 1호기,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0249,신정네거리,승강기)에스컬레이터-신정네거리 1번출구 2호기,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0249,신정네거리,승강기)에스컬레이터-신정네거리 2번출구 3호기,1F-B1,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0249,신정네거리,승강기)에스컬레이터-신정네거리 2번출구 4호기,B1-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0249,신정네거리,"승강기)엘리베이터-신정네거리 2,3번출구측 외부#1",B2-1F,2번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0249,신정네거리,승강기)엘리베이터-신정네거리 내선 3-4 내부#2,B3-B2,양천구청 방면3-4,사용가능,EV,2026-08-07T05:48:55Z
0249,신정네거리,승강기)엘리베이터-신정네거리 외선 4-1 내부#1,B3-B2,까치산 방면4-1,사용가능,EV,2026-08-07T05:48:55Z
0249,신정네거리,"승강기)휠체어리프트-신정네거리 2,3번 출구 내부1",B2-B3,"2,3번 출입구",사용가능,WL,2026-08-07T05:48:55Z
0250,용두,승강기)에스컬레이터-용두 1번출구 3호기,1F-B2,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0250,용두,승강기)에스컬레이터-용두 1번출구 4호기,B2-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0250,용두,승강기)에스컬레이터-용두 2번출구 5호기,1F-B2,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0250,용두,승강기)에스컬레이터-용두 2번출구 6호기,B2-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0250,용두,승강기)에스컬레이터-용두 3번출구 7호기,1F-B2,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0250,용두,승강기)에스컬레이터-용두 3번출구 8호기,B2-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0250,용두,승강기)에스컬레이터-용두 4번출구 10호기,B2-1F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0250,용두,승강기)에스컬레이터-용두 4번출구 9호기,1F-B2,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0250,용두,승강기)에스컬레이터-용두 5번출구 11호기,1F-B2,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0250,용두,승강기)에스컬레이터-용두 5번출구 12호기,B2-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0250,용두,승강기)에스컬레이터-용두 성수방향(3-1) 2호기,B3-B2,신답 방면3-1,사용가능,ES,2026-08-07T05:48:55Z
0250,용두,승강기)에스컬레이터-용두 신설동방향(2-4) 1호기,B3-B2,신설동 방면2-4,사용가능,ES,2026-08-07T05:48:55Z
0250,용두,승강기)엘리베이터-용두 3번 출구측 외부#1,B1-1F,3번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0250,용두,승강기)엘리베이터-용두 4번 출구측 외부#2,B1-1F,4번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0250,용두,승강기)엘리베이터-용두 내선 4-3 내부#2,B2-B1,신답 방면1-1,사용가능,EV,2026-08-07T05:48:55Z
0250,용두,승강기)엘리베이터-용두 외선 1-1 내부#1,B2-B1,신설동 방면4-3,보수중,EV,2026-08-07T05:48:55Z
0309,지축,승강기)엘리베이터-지축 섬식(상) 2-1 내부#1,1F-2F,"삼송 방면9-3, 구파발 방면2-2",사용가능,EV,2026-08-07T05:48:55Z
0310,구파발,승강기)에스컬레이터-구파발 3번출구 1호기,1F-B1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0310,구파발,승강기)에스컬레이터-구파발 3번출구 2호기,B1-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0310,구파발,승강기)에스컬레이터-구파발역 2번출구 3호기,B1-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0310,구파발,승강기)에스컬레이터-구파발역 2번출구 4호기,1F-B1,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0310,구파발,승강기)엘리베이터-구파발 1번 출구측 외부#1,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0310,구파발,승강기)엘리베이터-구파발 섬식(상) 5-3 내부#1,B2-B1,"지축 방면5-3, 연신내 방면6-2",사용가능,EV,2026-08-07T05:48:55Z
0311,연신내(3),승강기)에스컬레이터-연신내(3) 2번출구 상행2,B1-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0311,연신내(3),승강기)에스컬레이터-연신내(3) 2번출구 하행1,1F-B1,2번 출입구,보수중,ES,2026-08-07T05:48:55Z
0311,연신내(3),승강기)에스컬레이터-연신내(3) 4번출구 상행4,B1-1F,4번 출입구,보수중,ES,2026-08-07T05:48:55Z
0311,연신내(3),승강기)에스컬레이터-연신내(3) 4번출구 하행3,1F-B1,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0311,연신내(3),승강기)엘리베이터-연신내 섬식(상) 6-1 내부#1,B2-B1,"구파발 방면6-1, 불광 방면5-4",사용가능,EV,2026-08-07T05:48:55Z
0312,불광(3),승강기)에스컬레이터-불광(3) 5번출구 상행2,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0312,불광(3),승강기)에스컬레이터-불광(3) 5번출구 하행1,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0312,불광(3),승강기)엘리베이터-불광 1번 출구측 외부#1,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0312,불광(3),승강기)엘리베이터-불광 상행 3-3 내부#1,B2-B1,연신내 방면3-3,사용가능,EV,2026-08-07T05:48:55Z
0312,불광(3),승강기)엘리베이터-불광 하행 8-2 내부#2,B2-B1,녹번 방면8-2,사용가능,EV,2026-08-07T05:48:55Z
0312,불광(3),승강기)엘리베이터-불광(3) 3번 출구측 외부#2,B1-1F,3번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0313,녹번,승강기)에스컬레이터-녹번 1번출구 1호기,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0313,녹번,승강기)에스컬레이터-녹번 1번출구 2호기,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0313,녹번,승강기)엘리베이터-녹번 1번출구 외부#2,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0313,녹번,승강기)엘리베이터-녹번 3번 출구측 외부#1,B1-1F,3번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0313,녹번,승강기)엘리베이터-녹번 섬식(상) 3-1 내부#1,B2-B1,"불광 방면3-1, 홍제 방면8-4",사용가능,EV,2026-08-07T05:48:55Z
0314,홍제,승강기)엘리베이터-홍제 1번 출구측 외부#2,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0314,홍제,승강기)엘리베이터-홍제 4번 출구측 외부#1,B2-1F,4번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0314,홍제,승강기)엘리베이터-홍제 섬식(상) 3-4 내부#1,B3-B2,"녹번 방면3-4, 무악재 방면8-1",사용가능,EV,2026-08-07T05:48:55Z
0315,무악재,승강기)엘리베이터-무악재 1번 출구측 외부#1,B2-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0315,무악재,승강기)엘리베이터-무악재 상행 3-3 내부#1,B3-B2,홍제 방면3-3,사용가능,EV,2026-08-07T05:48:55Z
0315,무악재,승강기)엘리베이터-무악재 하행 8-2 내부#2,B3-B2,독립문 방면8-2,사용가능,EV,2026-08-07T05:48:55Z
0316,독립문,승강기)에스컬레이터-독립문 3-1번출구 5호기,1F-B1,3-1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0316,독립문,승강기)에스컬레이터-독립문 3-1번출구 6호기,B1-1F,3-1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0316,독립문,승강기)에스컬레이터-독립문 4번 출입구 7호기,1F-B1,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0316,독립문,승강기)에스컬레이터-독립문 4번 출입구 8호기,B1-1F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0316,독립문,승강기)에스컬레이터-독립문 내부 1호기,B2-B3,"무악재 방면4-4, 경복궁 방면7-1",사용가능,ES,2026-08-07T05:48:55Z
0316,독립문,승강기)에스컬레이터-독립문 내부 2호기,B2-B3,"무악재 방면7-4, 경복궁 방면4-1",사용가능,ES,2026-08-07T05:48:55Z
0316,독립문,승강기)에스컬레이터-독립문 내부 3호기,B2-B1,대합실(5번 출입구),사용가능,ES,2026-08-07T05:48:55Z
0316,독립문,승강기)에스컬레이터-독립문 내부 4호기,B1-B2,대합실(5번 출입구),사용가능,ES,2026-08-07T05:48:55Z
0316,독립문,승강기)엘리베이터-독립문 4번 출구측 외부#1,B2-1F,4번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0316,독립문,승강기)엘리베이터-독립문 섬식(상) 9-1 내부#1,B3-B2,"무악재 방면9-1, 경복궁 방면2-4",사용가능,EV,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 3-1번출구 10호기,B1-1F,3-1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 3-1번출구 9호기,1F-B1,3-1번 출입구,보수중,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 내부 1호기,B2-B3,"안국 방면9-1, 독립문 방면2-4",보수중,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 내부 2호기,B3-B2,"독립문 방면2-4, 안국 방면9-1",사용가능,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 내부 3호기,B3-B2,"안국 방면3-2, 독립문 방면8-3",보수중,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 내부 4호기,B2-B3,"안국 방면3-2, 독립문 방면8-3",사용가능,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 내부 5호기,B1-B2,대합실(E계단),사용가능,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 내부 6호기,B2-B1,대합실(E계단),사용가능,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 내부 7호기,B1-B2,대합실(H계단),사용가능,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)에스컬레이터-경복궁 내부 8호기,B2-B1,대합실(H계단),사용가능,ES,2026-08-07T05:48:55Z
0317,경복궁,승강기)엘리베이터-경복궁 4번 출구측 외부#1,B2-1F,4번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0317,경복궁,승강기)엘리베이터-경복궁 섬식(상) 6-2 내부#1,B3-B2,"독립문 방면6-2, 안국 방면5-3",사용가능,EV,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 5번출구 10호기,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 5번출구 9호기,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 내부 1호기,B3-B4,"종로3가 방면7-2, 경복궁 방면4-3",사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 내부 2호기,B4-B3,"경복궁 방면4-3, 종로3가 방면7-2",사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 내부 3호기,B3-B4,"종로3가 방면4-4, 경복궁 방면7-1",사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 내부 4호기,B4-B3,"경복궁 방면7-1, 종로3가 방면4-4",사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 내부 5호기,B2-B3,대합실(5-1번 출입구),사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 내부 6호기,B3-B2,대합실(5-1번 출입구),사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 내부 7호기,B2-B3,"대합실(2,3,4,5번 출입구)",사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)에스컬레이터-안국 내부 8호기,B3-B2,"대합실(2,3,4,5번 출입구)",사용가능,ES,2026-08-07T05:48:55Z
0318,안국,승강기)엘리베이터-안국 6번 출구측 외부#1,B2-1F,6번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0318,안국,승강기)엘리베이터-안국 섬식(상) 3-2 내부#1,B3-B2,"경복궁 방면3-2, 종로3가 방면8-3",사용가능,EV,2026-08-07T05:48:55Z
0319,종로3가(3),승강기)무빙워크-종로3가(3) 1호선연결통로 1,B3-B3,환승통로(1호선 방면),사용가능,MW,2026-08-07T05:48:55Z
0319,종로3가(3),승강기)무빙워크-종로3가(3) 5호선연결통로 2,B3-B3,환승통로(5호선 방면),사용가능,MW,2026-08-07T05:48:55Z
0319,종로3가(3),승강기)에스컬레이터-종로3가(3) 1호선연결통로 2호기,B4-B2,환승통로(을지로3가 방면1-1 안국 방면10-4),사용가능,ES,2026-08-07T05:48:55Z
0319,종로3가(3),승강기)에스컬레이터-종로3가(3) 2-1출구 6호기,B3-B1,환승통로(3호선 방면),보수중,ES,2026-08-07T05:48:55Z
0319,종로3가(3),"승강기)에스컬레이터-종로3가(3) 3,5연결통로 3호기",B1-B3,환승통로(5호선 방면),사용가능,ES,2026-08-07T05:48:55Z
0319,종로3가(3),"승강기)에스컬레이터-종로3가(3) 3,5연결통로 4호기",B3-B1,환승통로(5호선 방면),사용가능,ES,2026-08-07T05:48:55Z
0319,종로3가(3),승강기)에스컬레이터-종로3가(3) 3호선연결통 5호기,B1-B3,환승통로(안국 방면9-1 을지로3가 방면2-4),사용가능,ES,2026-08-07T05:48:55Z
0319,종로3가(3),승강기)에스컬레이터-종로3가(3) 3호선연결통로 1호기,B2-B4,환승통로(을지로3가 방면1-1 안국 방면10-4),사용가능,ES,2026-08-07T05:48:55Z
0319,종로3가(3),승강기)엘리베이터-종로3가(3) 7번 출구측 외부#1,B1-1F,8번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0319,종로3가(3),승강기)엘리베이터-종로3가(3) 섬식(상) 4-4 내부#1,B4-B2,"안국 방면4-3, 을지로3가 방면7-1",사용가능,EV,2026-08-07T05:48:55Z
0320,을지로3가(3),승강기)에스컬레이터-을지로3가(3) 내부 1호기,B3-B2,"종로3가 방면4-2, 충무로 방면7-4",사용가능,ES,2026-08-07T05:48:55Z
0320,을지로3가(3),승강기)에스컬레이터-을지로3가(3) 내부 2호기,B3-B2,"충무로 방면4-3, 종로3가 방면7-2",사용가능,ES,2026-08-07T05:48:55Z
0320,을지로3가(3),승강기)엘리베이터-을지로3가(3) 10번 출구측 외부#1,B1-1F,10번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0320,을지로3가(3),승강기)엘리베이터-을지로3가(3) 섬식(상) 6-3 내부#1,B3-B2-B1,"종로3가 방면6-3, 충무로 방면5-2",사용가능,EV,2026-08-07T05:48:55Z
0322,동대입구,승강기)에스컬레이터-동대입구 5번출구 상행 4,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0322,동대입구,승강기)에스컬레이터-동대입구 5번출구 하행 3,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0322,동대입구,승강기)에스컬레이터-동대입구 6번출구 상행 2,B2-1F,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0322,동대입구,승강기)에스컬레이터-동대입구 6번출구 하행 1,1F-B2,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0322,동대입구,승강기)엘리베이터-동대입구 2번 출구측 외부#2,B2-1F,2번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0322,동대입구,승강기)엘리베이터-동대입구 5번 출구쪽 내부#2,B2-B1,"대합실(F계단 측, 3~5번 출입구 방향)",사용가능,EV,2026-08-07T05:48:55Z
0322,동대입구,승강기)엘리베이터-동대입구 6번 출구측 외부#1,B2-1F,6번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0322,동대입구,승강기)엘리베이터-동대입구 섬식(상) 3-3 내부#1,B3-B2,"충무로 방면3-1, 약수 방면8-4",사용가능,EV,2026-08-07T05:48:55Z
0323,약수(3),승강기)에스컬레이터-약수 5번출구 상행2,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0323,약수(3),승강기)에스컬레이터-약수 5번출구 하행1,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0323,약수(3),승강기)엘리베이터-약수 3번 출구측 외부#1,B1-1F,3번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0323,약수(3),승강기)엘리베이터-약수 섬식(상) 8-4 내부#1,B2-B1,"동대입구 방면8-4, 금호 방면3-1",보수중,EV,2026-08-07T05:48:55Z
0324,금호,승강기)에스컬레이터-금호 2번출구 상행2,B1-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0324,금호,승강기)에스컬레이터-금호 2번출구 하행1,1F-B1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0324,금호,승강기)에스컬레이터-금호 3번출구 상행4,B1-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0324,금호,승강기)에스컬레이터-금호 3번출구 하행3,1F-B1,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0324,금호,승강기)에스컬레이터-금호 4번 출입구 상행 6호기,B1-1F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0324,금호,승강기)에스컬레이터-금호 4번 출입구 하행 5호기,1F-B1,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0324,금호,승강기)엘리베이터-금호 2번 출구측 외부#1,B1-1F,2번 출입구,사용가능,EV,2026-08-07T05:48:55Z
