are_cd,are_nm,rail_opr_istt_cd,ln_cd,ln_nm,prpr_stin_cd,stin_nm,mv_path_dv_cd,mv_path_dv_nm,mg_no,start_point,end_point,path_label
01,수도권,KR,4,4호선,0260,산본,1,출입구-승강장,5,3번 출입구,수리산 방면,3번 출입구 → 수리산 방면
01,수도권,KR,4,4호선,0260,산본,1,출입구-승강장,6,4번 출입구 엘리베이터,수리산 방면,4번 출입구 엘리베이터 → 수리산 방면
01,수도권,KR,4,4호선,0335,수리산,1,출입구-승강장,1,1번 출입구 엘리베이터,산본 방면,1번 출입구 엘리베이터 → 산본 방면
01,수도권,KR,4,4호선,0335,수리산,1,출입구-승강장,2,2/3번 출입구 사이 엘리베이터,산본 방면,2/3번 출입구 사이 엘리베이터 → 산본 방면
01,수도권,KR,4,4호선,0335,수리산,1,출입구-승강장,3,1번 출입구 엘리베이터,대야미 방면,1번 출입구 엘리베이터 → 대야미 방면
01,수도권,KR,4,4호선,0335,수리산,1,출입구-승강장,4,2/3번 출입구 사이 엘리베이터,대야미 방면,2/3번 출입구 사이 엘리베이터 → 대야미 방면
01,수도권,KR,4,4호선,0134,대야미,1,출입구-승강장,1,1번 출입구,수리산 방면,1번 출입구 → 수리산 방면
01,수도권,KR,4,4호선,0134,대야미,1,출입구-승강장,2,2번 출입구,수리산 방면,2번 출입구 → 수리산 방면
01,수도권,KR,4,4호선,0134,대야미,1,출입구-승강장,3,1번 출입구,반월 방면,1번 출입구 → 반월 방면
01,수도권,KR,4,4호선,0134,대야미,1,출입구-승강장,4,2번 출입구,반월 방면,2번 출입구 → 반월 방면
01,수도권,KR,4,4호선,0214,반월,1,출입구-승강장,1,1번 출입구,상록수 방면,1번 출입구 → 상록수 방면
01,수도권,KR,4,4호선,0214,반월,1,출입구-승강장,2,1번 출입구,대야미 방면,1번 출입구 → 대야미 방면
01,수도권,KR,4,4호선,0275,상록수,1,출입구-승강장,1,1번 출입구,반월 방면,1번 출입구 → 반월 방면
01,수도권,KR,4,4호선,0275,상록수,1,출입구-승강장,2,2번 출입구,반월 방면,2번 출입구 → 반월 방면
01,수도권,KR,4,4호선,0275,상록수,1,출입구-승강장,3,3번 출입구,반월 방면,3번 출입구 → 반월 방면
01,수도권,KR,4,4호선,0275,상록수,1,출입구-승강장,4,4번 출입구,반월 방면,4번 출입구 → 반월 방면
01,수도권,KR,4,4호선,0275,상록수,1,출입구-승강장,5,1번 출입구,한대앞 방면,1번 출입구 → 한대앞 방면
01,수도권,KR,4,4호선,0275,상록수,1,출입구-승강장,6,2번 출입구,한대앞 방면,2번 출입구 → 한대앞 방면
01,수도권,KR,4,4호선,0275,상록수,1,출입구-승강장,7,3번 출입구,한대앞 방면,3번 출입구 → 한대앞 방면
01,수도권,KR,4,4호선,0275,상록수,1,출입구-승강장,8,4번 출입구,한대앞 방면,4번 출입구 → 한대앞 방면
01,수도권,KR,4,4호선,0586,한대앞,1,출입구-승강장,1,1번 출입구 엘리베이터,반월 방면,1번 출입구 엘리베이터 → 반월 방면
01,수도권,KR,4,4호선,0586,한대앞,1,출입구-승강장,2,2번 출입구 엘리베이터,상록수 방면,2번 출입구 엘리베이터 → 상록수 방면
01,수도권,KR,4,4호선,0586,한대앞,1,출입구-승강장,3,3번 출입구 엘리베이터,상록수 방면,3번 출입구 엘리베이터 → 상록수 방면
01,수도권,KR,4,4호선,0586,한대앞,1,출입구-승강장,4,1번 출입구 엘리베이터,중앙 방면,1번 출입구 엘리베이터 → 중앙 방면
01,수도권,KR,4,4호선,0586,한대앞,1,출입구-승강장,5,2번 출입구 엘리베이터,중앙 방면,2번 출입구 엘리베이터 → 중앙 방면
01,수도권,KR,4,4호선,0586,한대앞,1,출입구-승강장,6,3번 출입구 엘리베이터,중앙 방면,3번 출입구 엘리베이터 → 중앙 방면
01,수도권,KR,4,4호선,0529,중앙,1,출입구-승강장,1,1번 출입구,한대앞 방면,1번 출입구 → 한대앞 방면
01,수도권,KR,4,4호선,0529,중앙,1,출입구-승강장,2,2번 출입구,한대앞 방면,2번 출입구 → 한대앞 방면
01,수도권,KR,4,4호선,0529,중앙,1,출입구-승강장,3,1번 출입구,고잔 방면,1번 출입구 → 고잔 방면
01,수도권,KR,4,4호선,0529,중앙,1,출입구-승강장,4,2번 출입구,고잔 방면,2번 출입구 → 고잔 방면
01,수도권,KR,4,4호선,0049,고잔,1,출입구-승강장,1,1번 출입구,중앙 방면,1번 출입구 → 중앙 방면
01,수도권,KR,4,4호선,0049,고잔,1,출입구-승강장,2,2번 출입구,중앙 방면,2번 출입구 → 중앙 방면
01,수도권,KR,4,4호선,0049,고잔,1,출입구-승강장,3,1번 출입구,초지 방면,1번 출입구 → 초지 방면
01,수도권,KR,4,4호선,0049,고잔,1,출입구-승강장,4,2번 출입구,초지 방면,2번 출입구 → 초지 방면
01,수도권,KR,4,4호선,0049,고잔,3,환승,1,수인분당선 중앙 방면,4호선 중앙 방면,수인분당선 중앙 방면 → 4호선 중앙 방면
01,수도권,KR,4,4호선,0049,고잔,3,환승,2,수인분당선 중앙 방면,4호선 초지 방면,수인분당선 중앙 방면 → 4호선 초지 방면
01,수도권,KR,4,4호선,0049,고잔,3,환승,3,수인분당선 초지 방면,4호선 중앙 방면,수인분당선 초지 방면 → 4호선 중앙 방면
01,수도권,KR,4,4호선,0049,고잔,3,환승,4,수인분당선 초지 방면,4호선 초지 방면,수인분당선 초지 방면 → 4호선 초지 방면
01,수도권,KR,4,4호선,0559,초지,1,출입구-승강장,1,1번 출입구,고잔 방면,1번 출입구 → 고잔 방면
01,수도권,KR,4,4호선,0559,초지,1,출입구-승강장,2,1번 출입구,안산 방면,1번 출입구 → 안산 방면
01,수도권,KR,4,4호선,0559,초지,3,환승,1,4호선 고잔 방면 승강장,수인분당선 고잔 방면 승강장,4호선 고잔 방면 승강장 → 수인분당선 고잔 방면 승강장
01,수도권,KR,4,4호선,0559,초지,3,환승,2,4호선 고잔 방면 승강장,수인분당선안산 방면 승강장,4호선 고잔 방면 승강장 → 수인분당선안산 방면 승강장
01,수도권,KR,4,4호선,0559,초지,3,환승,3,4호선 안산 방면 승강장,수인분당선 안산 방면 승강장,4호선 안산 방면 승강장 → 수인분당선 안산 방면 승강장
01,수도권,KR,4,4호선,0559,초지,3,환승,4,4호선 안산 방면 승강장,수인분당선고잔 방면 승강장,4호선 안산 방면 승강장 → 수인분당선고잔 방면 승강장
01,수도권,KR,4,4호선,0559,초지,3,환승,5,4호선 고잔 방면 승강장,서해선 선부 방면 승강장,4호선 고잔 방면 승강장 → 서해선 선부 방면 승강장
01,수도권,KR,4,4호선,0559,초지,3,환승,6,4호선 고잔 방면 승강장 ,서해선 시우 방면 승강장,4호선 고잔 방면 승강장  → 서해선 시우 방면 승강장
01,수도권,KR,4,4호선,0559,초지,3,환승,7,4호선 안산 방면 승강장,서해선 선부 방면 승강장,4호선 안산 방면 승강장 → 서해선 선부 방면 승강장
01,수도권,KR,4,4호선,0559,초지,3,환승,8,4호선 안산 방면 승강장 ,서해선 시우 방면 승강장,4호선 안산 방면 승강장  → 서해선 시우 방면 승강장
01,수도권,KR,4,4호선,0388,안산,1,출입구-승강장,1,1번 출입구,초지 방면,1번 출입구 → 초지 방면
01,수도권,KR,4,4호선,0388,안산,1,출입구-승강장,2,2번 출입구,초지 방면,2번 출입구 → 초지 방면
01,수도권,KR,4,4호선,0388,안산,1,출입구-승강장,3,1번 출입구,신길온천 방면,1번 출입구 → 신길온천 방면
01,수도권,KR,4,4호선,0388,안산,1,출입구-승강장,4,2번 출입구,신길온천 방면,2번 출입구 → 신길온천 방면
01,수도권,KR,4,4호선,0352,능길,1,출입구-승강장,1,1번 출입구 엘리베이터,안산 방면,1번 출입구 엘리베이터 → 안산 방면
01,수도권,KR,4,4호선,0352,능길,1,출입구-승강장,2,2번 출입구 엘리베이터,안산 방면,2번 출입구 엘리베이터 → 안산 방면
01,수도권,KR,4,4호선,0352,능길,1,출입구-승강장,3,1번 출입구 엘리베이터,정왕 방면,1번 출입구 엘리베이터 → 정왕 방면
01,수도권,KR,4,4호선,0352,능길,1,출입구-승강장,4,2번 출입구 엘리베이터,정왕 방면,2번 출입구 엘리베이터 → 정왕 방면
01,수도권,KR,4,4호선,0510,정왕,1,출입구-승강장,1,1번 출입구,신길온천 방면,1번 출입구 → 신길온천 방면
01,수도권,KR,4,4호선,0510,정왕,1,출입구-승강장,2,2번 출입구,신길온천 방면,2번 출입구 → 신길온천 방면
01,수도권,KR,4,4호선,0510,정왕,1,출입구-승강장,3,1번 출입구,오이도 방면,1번 출입구 → 오이도 방면
01,수도권,KR,4,4호선,0510,정왕,1,출입구-승강장,4,2번 출입구,오이도 방면,2번 출입구 → 오이도 방면
01,수도권,KR,4,4호선,0433,오이도,1,출입구-승강장,1,2번 출입구 엘리베이터,정왕 방면,2번 출입구 엘리베이터 → 정왕 방면
01,수도권,KR,4,4호선,0433,오이도,1,출입구-승강장,2,3번 출입구 엘리베이터,정왕 방면,3번 출입구 엘리베이터 → 정왕 방면
01,수도권,KR,4,4호선,0433,오이도,3,환승,1,4호선 오이도 종착,수인선 달월방면,4호선 오이도 종착 → 수인선 달월방면
01,수도권,S1,5,5호선,0221,방화,1,출입구-승강장,1,1번 출입구 옆 엘리베이터,개화산 방면,1번 출입구 옆 엘리베이터 → 개화산 방면
01,수도권,S1,5,5호선,0029,개화산,1,출입구-승강장,1,1번 출입구,방화 방면,1번 출입구 → 방화 방면
01,수도권,S1,5,5호선,0029,개화산,1,출입구-승강장,2,1번 출입구,김포공항 방면,1번 출입구 → 김포공항 방면
01,수도권,S1,5,5호선,0029,개화산,1,출입구-승강장,3,2번 출입구,방화 방면,2번 출입구 → 방화 방면
01,수도권,S1,5,5호선,0029,개화산,1,출입구-승강장,4,2번 출입구,김포공항 방면,2번 출입구 → 김포공항 방면
01,수도권,S1,5,5호선,0099,김포공항,1,출입구-승강장,1,3번 출입구 옆 엘리베이터,개화산 방면,3번 출입구 옆 엘리베이터 → 개화산 방면
01,수도권,S1,5,5호선,0099,김포공항,1,출입구-승강장,2,3번 출입구 옆 엘리베이터,송정 방면,3번 출입구 옆 엘리베이터 → 송정 방면
01,수도권,S1,5,5호선,0099,김포공항,1,출입구-승강장,3,4번 출입구 옆 엘리베이터,개화산 방면,4번 출입구 옆 엘리베이터 → 개화산 방면
01,수도권,S1,5,5호선,0099,김포공항,1,출입구-승강장,4,4번 출입구 옆 엘리베이터,송정 방면,4번 출입구 옆 엘리베이터 → 송정 방면
01,수도권,S1,5,5호선,0099,김포공항,3,환승,1,5호선 개화산 방면,9호선 개화 방면,5호선 개화산 방면 → 9호선 개화 방면
01,수도권,S1,5,5호선,0099,김포공항,3,환승,2,5호선 개화산 방면,9호선 공항시장 방면,5호선 개화산 방면 → 9호선 공항시장 방면
01,수도권,S1,5,5호선,0099,김포공항,3,환승,3,5호선 송정 방면,9호선 개화 방면,5호선 송정 방면 → 9호선 개화 방면
01,수도권,S1,5,5호선,0099,김포공항,3,환승,4,5호선 송정 방면,9호선 공항시장 방면,5호선 송정 방면 → 9호선 공항시장 방면
01,수도권,S1,5,5호선,0099,김포공항,3,환승,5,5호선 개화산 방면,공항철도 마곡나루 방면,5호선 개화산 방면 → 공항철도 마곡나루 방면
01,수도권,S1,5,5호선,0099,김포공항,3,환승,6,5호선 개화산 방면,공항철도 계양 방면,5호선 개화산 방면 → 공항철도 계양 방면
01,수도권,S1,5,5호선,0099,김포공항,3,환승,7,5호선 송정 방면,공항철도 마곡나루 방면,5호선 송정 방면 → 공항철도 마곡나루 방면
01,수도권,S1,5,5호선,0099,김포공항,3,환승,8,5호선 송정 방면,공항철도 계양 방면,5호선 송정 방면 → 공항철도 계양 방면
01,수도권,S1,5,5호선,0099,김포공항,3,환승,9,5호선 개화산 방면,김포골드라인 고촌 방면,5호선 개화산 방면 → 김포골드라인 고촌 방면
01,수도권,S1,5,5호선,0099,김포공항,3,환승,10,5호선 송정 방면,김포골드라인 고촌 방면,5호선 송정 방면 → 김포골드라인 고촌 방면
01,수도권,S1,5,5호선,0099,김포공항,3,환승,11,5호선 개화산 방면,서해선 능곡 방면,5호선 개화산 방면 → 서해선 능곡 방면
01,수도권,S1,5,5호선,0099,김포공항,3,환승,12,5호선 개화산 방면,서해선 원종 방면,5호선 개화산 방면 → 서해선 원종 방면
01,수도권,S1,5,5호선,0099,김포공항,3,환승,13,5호선 송정 방면,서해선 능곡 방면,5호선 송정 방면 → 서해선 능곡 방면
01,수도권,S1,5,5호선,0099,김포공항,3,환승,14,5호선 송정 방면,서해선 원종 방면,5호선 송정 방면 → 서해선 원종 방면
01,수도권,S1,5,5호선,0330,송정,1,출입구-승강장,1,2번 출입구 옆 엘리베이터,김포공항 방면,2번 출입구 옆 엘리베이터 → 김포공항 방면
01,수도권,S1,5,5호선,0330,송정,1,출입구-승강장,2,2번 출입구 옆 엘리베이터,마곡 방면,2번 출입구 옆 엘리베이터 → 마곡 방면
01,수도권,S1,5,5호선,0330,송정,1,출입구-승강장,3,3번 출입구 옆 엘리베이터,김포공항 방면,3번 출입구 옆 엘리베이터 → 김포공항 방면
01,수도권,S1,5,5호선,0330,송정,1,출입구-승강장,4,3번 출입구 옆 엘리베이터,마곡 방면,3번 출입구 옆 엘리베이터 → 마곡 방면
01,수도권,S1,5,5호선,0177,마곡,1,출입구-승강장,1,1번/2번 출입구 사이 엘리베이터,송정 방면,1번/2번 출입구 사이 엘리베이터 → 송정 방면
01,수도권,S1,5,5호선,0177,마곡,1,출입구-승강장,2,1번/2번 출입구 사이 엘리베이터,발산 방면,1번/2번 출입구 사이 엘리베이터 → 발산 방면
01,수도권,S1,5,5호선,0177,마곡,1,출입구-승강장,3,3번 출입구 사이 엘리베이터,송정 방면,3번 출입구 사이 엘리베이터 → 송정 방면
01,수도권,S1,5,5호선,0177,마곡,1,출입구-승강장,4,3번 출입구 사이 엘리베이터,발산 방면,3번 출입구 사이 엘리베이터 → 발산 방면
01,수도권,S1,5,5호선,0177,마곡,1,출입구-승강장,5,4번/5번 출입구 사이 엘리베이터,송정 방면,4번/5번 출입구 사이 엘리베이터 → 송정 방면
01,수도권,S1,5,5호선,0177,마곡,1,출입구-승강장,6,4번/5번 출입구 사이 엘리베이터,발산 방면,4번/5번 출입구 사이 엘리베이터 → 발산 방면
01,수도권,S1,5,5호선,0177,마곡,1,출입구-승강장,7,"6,7번 출입구 사이 엘리베이터",송정 방면,"6,7번 출입구 사이 엘리베이터 → 송정 방면"
01,수도권,S1,5,5호선,0177,마곡,1,출입구-승강장,8,"6,7번 출입구 사이 엘리베이터",발산 방면,"6,7번 출입구 사이 엘리베이터 → 발산 방면"
01,수도권,S1,5,5호선,0217,발산,1,출입구-승강장,1,7번 출입구 옆 엘리베이터,마곡 방면,7번 출입구 옆 엘리베이터 → 마곡 방면
01,수도권,S1,5,5호선,0217,발산,1,출입구-승강장,2,7번 출입구 옆 엘리베이터,우장산 방면,7번 출입구 옆 엘리베이터 → 우장산 방면
01,수도권,S1,5,5호선,0449,우장산,1,출입구-승강장,1,1번 출입구 옆 엘리베이터,발산 방면,1번 출입구 옆 엘리베이터 → 발산 방면
01,수도권,S1,5,5호선,0449,우장산,1,출입구-승강장,2,1번 출입구 옆 엘리베이터,화곡 방면,1번 출입구 옆 엘리베이터 → 화곡 방면
01,수도권,S1,5,5호선,0599,화곡,1,출입구-승강장,1, 2번 출입구 옆 엘리베이터,우장산 방면, 2번 출입구 옆 엘리베이터 → 우장산 방면
01,수도권,S1,5,5호선,0599,화곡,1,출입구-승강장,2, 2번 출입구 옆 엘리베이터,까치산 방면, 2번 출입구 옆 엘리베이터 → 까치산 방면
01,수도권,S1,5,5호선,0100,까치산,1,출입구-승강장,1,지상1층 엘리베이터,화곡 방면,지상1층 엘리베이터 → 화곡 방면
01,수도권,S1,5,5호선,0100,까치산,1,출입구-승강장,2,지상1층 엘리베이터,신정 방면,지상1층 엘리베이터 → 신정 방면
01,수도권,S1,5,5호선,0100,까치산,3,환승,1,5호선 화곡 방면,2호선 신정네거리 방면,5호선 화곡 방면 → 2호선 신정네거리 방면
01,수도권,S1,5,5호선,0100,까치산,3,환승,2,5호선 신정 방면,2호선 신정네거리 방면,5호선 신정 방면 → 2호선 신정네거리 방면
01,수도권,S1,5,5호선,0372,신정,1,출입구-승강장,1,2번 출입구 옆 엘리베이터,까치산 방면,2번 출입구 옆 엘리베이터 → 까치산 방면
01,수도권,S1,5,5호선,0372,신정,1,출입구-승강장,2,2번 출입구 옆 엘리베이터,목동 방면,2번 출입구 옆 엘리베이터 → 목동 방면
01,수도권,S1,5,5호선,0203,목동,1,출입구-승강장,1,5번 출입구 옆 엘리베이터,신정 방면,5번 출입구 옆 엘리베이터 → 신정 방면
01,수도권,S1,5,5호선,0203,목동,1,출입구-승강장,2,5번 출입구 옆 엘리베이터,오목교 방면,5번 출입구 옆 엘리베이터 → 오목교 방면
01,수도권,S1,5,5호선,0429,오목교,1,출입구-승강장,1,7번 출입구 옆 엘리베이터,목동 방면,7번 출입구 옆 엘리베이터 → 목동 방면
01,수도권,S1,5,5호선,0429,오목교,1,출입구-승강장,2,7번 출입구 옆 엘리베이터,양평 방면,7번 출입구 옆 엘리베이터 → 양평 방면
01,수도권,S1,5,5호선,0316,양평,1,출입구-승강장,1,2번 출입구 옆 엘리베이터,오목교 방면,2번 출입구 옆 엘리베이터 → 오목교 방면
01,수도권,S1,5,5호선,0316,양평,1,출입구-승강장,2,2번 출입구 옆 엘리베이터,오목교 방면,2번 출입구 옆 엘리베이터 → 오목교 방면
01,수도권,S1,5,5호선,0421,영등포구청,1,출입구-승강장,1,7번 출입구 옆 엘리베이터,양평 방면,7번 출입구 옆 엘리베이터 → 양평 방면
01,수도권,S1,5,5호선,0421,영등포구청,1,출입구-승강장,2,7번 출입구 옆 엘리베이터,영등포시장 방면,7번 출입구 옆 엘리베이터 → 영등포시장 방면
01,수도권,S1,5,5호선,0421,영등포구청,3,환승,1,5호선 양평 방면,2호선 문래 방면,5호선 양평 방면 → 2호선 문래 방면
01,수도권,S1,5,5호선,0421,영등포구청,3,환승,2,5호선 양평 방면,2호선 당산 방면,5호선 양평 방면 → 2호선 당산 방면
01,수도권,S1,5,5호선,0421,영등포구청,3,환승,3,5호선 영등포시장 방면,2호선 문래 방면,5호선 영등포시장 방면 → 2호선 문래 방면
01,수도권,S1,5,5호선,0421,영등포구청,3,환승,4,5호선 영등포시장 방면,2호선 당산 방면,5호선 영등포시장 방면 → 2호선 당산 방면
01,수도권,S1,5,5호선,0422,영등포시장,1,출입구-승강장,1,2번 출입구 옆 엘리베이터,영등포구청 방면,2번 출입구 옆 엘리베이터 → 영등포구청 방면
01,수도권,S1,5,5호선,0422,영등포시장,1,출입구-승강장,2,2번 출입구 옆 엘리베이터,신길 방면,2번 출입구 옆 엘리베이터 → 신길 방면
01,수도권,S1,5,5호선,0351,신길,1,출입구-승강장,1,3번 출입구 옆 엘리베이터,영등포시장 방면,3번 출입구 옆 엘리베이터 → 영등포시장 방면
01,수도권,S1,5,5호선,0351,신길,1,출입구-승강장,2,3번 출입구 옆 엘리베이터,여의도 방면,3번 출입구 옆 엘리베이터 → 여의도 방면
01,수도권,S1,5,5호선,0351,신길,3,환승,1,5호선 영등포시장 방면,1호선 대방 방면,5호선 영등포시장 방면 → 1호선 대방 방면
01,수도권,S1,5,5호선,0351,신길,3,환승,2,5호선 영등포시장 방면,1호선 영등포 방면,5호선 영등포시장 방면 → 1호선 영등포 방면
01,수도권,S1,5,5호선,0351,신길,3,환승,3,5호선 여의도 방면,1호선 대방 방면,5호선 여의도 방면 → 1호선 대방 방면
01,수도권,S1,5,5호선,0351,신길,3,환승,4,5호선 여의도 방면,1호선 영등포 방면,5호선 여의도 방면 → 1호선 영등포 방면
01,수도권,S1,5,5호선,0412,여의도,1,출입구-승강장,1,2번 출입구 옆 엘리베이터,신길 방면,2번 출입구 옆 엘리베이터 → 신길 방면
01,수도권,S1,5,5호선,0412,여의도,1,출입구-승강장,2,2번 출입구 옆 엘리베이터,여의나루 방면,2번 출입구 옆 엘리베이터 → 여의나루 방면
01,수도권,S1,5,5호선,0412,여의도,1,출입구-승강장,3,3번 출입구 옆 엘리베이터,신길 방면,3번 출입구 옆 엘리베이터 → 신길 방면
01,수도권,S1,5,5호선,0412,여의도,1,출입구-승강장,4,3번 출입구 옆 엘리베이터,여의나루 방면,3번 출입구 옆 엘리베이터 → 여의나루 방면
01,수도권,S1,5,5호선,0412,여의도,3,환승,1,5호선 신길 방면,9호선 샛강 방면,5호선 신길 방면 → 9호선 샛강 방면
01,수도권,S1,5,5호선,0412,여의도,3,환승,2,5호선 신길 방면,9호선 국회의사당 방면,5호선 신길 방면 → 9호선 국회의사당 방면
01,수도권,S1,5,5호선,0412,여의도,3,환승,3,5호선 여의나루 방면,9호선 샛강 방면,5호선 여의나루 방면 → 9호선 샛강 방면
01,수도권,S1,5,5호선,0412,여의도,3,환승,4,5호선 여의나루 방면,9호선 국회의사당 방면,5호선 여의나루 방면 → 9호선 국회의사당 방면
01,수도권,S1,5,5호선,0411,여의나루,1,출입구-승강장,1,4번 출입구 옆 엘리베이터,여의도 방면,4번 출입구 옆 엘리베이터 → 여의도 방면
01,수도권,S1,5,5호선,0411,여의나루,1,출입구-승강장,2,4번 출입구 옆 엘리베이터,마포 방면,4번 출입구 옆 엘리베이터 → 마포 방면
01,수도권,S1,5,5호선,0185,마포,1,출입구-승강장,1,1번 출입구 옆 엘리베이터,여의나루 방면,1번 출입구 옆 엘리베이터 → 여의나루 방면
01,수도권,S1,5,5호선,0185,마포,1,출입구-승강장,2,1번 출입구 옆 엘리베이터,공덕 방면,1번 출입구 옆 엘리베이터 → 공덕 방면
01,수도권,S1,5,5호선,0054,공덕,1,출입구-승강장,1,2번 출입구 옆 엘리베이터,마포 방면,2번 출입구 옆 엘리베이터 → 마포 방면
01,수도권,S1,5,5호선,0054,공덕,1,출입구-승강장,2,2번 출입구 옆 엘리베이터,애오개 방면,2번 출입구 옆 엘리베이터 → 애오개 방면
01,수도권,S1,5,5호선,0054,공덕,1,출입구-승강장,3,5번 출입구 옆 엘리베이터,마포 방면,5번 출입구 옆 엘리베이터 → 마포 방면
01,수도권,S1,5,5호선,0054,공덕,1,출입구-승강장,4,5번 출입구 옆 엘리베이터,애오개 방면,5번 출입구 옆 엘리베이터 → 애오개 방면
01,수도권,S1,5,5호선,0054,공덕,3,환승,1,5호선 마포 방면,6호선 대흥 방면,5호선 마포 방면 → 6호선 대흥 방면
01,수도권,S1,5,5호선,0054,공덕,3,환승,2,5호선 마포 방면,6호선 효창공원앞 방면,5호선 마포 방면 → 6호선 효창공원앞 방면
01,수도권,S1,5,5호선,0054,공덕,3,환승,3,5호선 애오개 방면,6호선 대흥 방면,5호선 애오개 방면 → 6호선 대흥 방면
01,수도권,S1,5,5호선,0054,공덕,3,환승,4,5호선 애오개 방면,6호선 효창공원앞 방면,5호선 애오개 방면 → 6호선 효창공원앞 방면
01,수도권,S1,5,5호선,0054,공덕,3,환승,5,5호선 마포 방면,경의중앙선 서강대 방면,5호선 마포 방면 → 경의중앙선 서강대 방면
01,수도권,S1,5,5호선,0054,공덕,3,환승,6,5호선 마포 방면,경의중앙선 효창공원앞 방면,5호선 마포 방면 → 경의중앙선 효창공원앞 방면
01,수도권,S1,5,5호선,0054,공덕,3,환승,7,5호선 애오개 방면,경의중앙선 서강대 방면,5호선 애오개 방면 → 경의중앙선 서강대 방면
01,수도권,S1,5,5호선,0054,공덕,3,환승,8,5호선 애오개 방면,경의중앙선 효창공원앞 방면,5호선 애오개 방면 → 경의중앙선 효창공원앞 방면
01,수도권,S1,5,5호선,0054,공덕,3,환승,9,5호선 마포 방면,공항철도 서울역 방면,5호선 마포 방면 → 공항철도 서울역 방면
01,수도권,S1,5,5호선,0054,공덕,3,환승,10,5호선 마포 방면,공항철도 홍대입구 방면,5호선 마포 방면 → 공항철도 홍대입구 방면
01,수도권,S1,5,5호선,0054,공덕,3,환승,11,5호선 애오개 방면,공항철도 서울역 방면,5호선 애오개 방면 → 공항철도 서울역 방면
01,수도권,S1,5,5호선,0054,공덕,3,환승,12,5호선 애오개 방면,공항철도 홍대입구 방면,5호선 애오개 방면 → 공항철도 홍대입구 방면
01,수도권,S1,5,5호선,0394,애오개,1,출입구-승강장,1,2번 출입구 옆 엘리베이터,공덕 방면,2번 출입구 옆 엘리베이터 → 공덕 방면
01,수도권,S1,5,5호선,0394,애오개,1,출입구-승강장,2,2번 출입구 옆 엘리베이터,충정로 방면,2번 출입구 옆 엘리베이터 → 충정로 방면
01,수도권,S1,5,5호선,0394,애오개,1,출입구-승강장,3,3번 출입구 옆 엘리베이터,공덕 방면,3번 출입구 옆 엘리베이터 → 공덕 방면
01,수도권,S1,5,5호선,0394,애오개,1,출입구-승강장,4,3번 출입구 옆 엘리베이터,충정로 방면,3번 출입구 옆 엘리베이터 → 충정로 방면
01,수도권,S1,5,5호선,0564,충정로,1,출입구-승강장,1,8번 출입구 옆 엘리베이터,애오개 방면,8번 출입구 옆 엘리베이터 → 애오개 방면
01,수도권,S1,5,5호선,0564,충정로,1,출입구-승강장,2,8번 출입구 옆 엘리베이터,서대문 방면,8번 출입구 옆 엘리베이터 → 서대문 방면
01,수도권,S1,5,5호선,0564,충정로,3,환승,1,5호선 애오개 방면,2호선 아현,5호선 애오개 방면 → 2호선 아현
01,수도권,S1,5,5호선,0564,충정로,3,환승,2,5호선 애오개 방면,2호선 시청 방면,5호선 애오개 방면 → 2호선 시청 방면
01,수도권,S1,5,5호선,0564,충정로,3,환승,3,5호선 서대문 방면,2호선 아현 방면,5호선 서대문 방면 → 2호선 아현 방면
01,수도권,S1,5,5호선,0564,충정로,3,환승,4,5호선 서대문 방면,2호선 시청 방면,5호선 서대문 방면 → 2호선 시청 방면
01,수도권,S1,5,5호선,0289,서대문,1,출입구-승강장,1,2번 출입구 옆 엘리베이터,충정로 방면,2번 출입구 옆 엘리베이터 → 충정로 방면
01,수도권,S1,5,5호선,0289,서대문,1,출입구-승강장,2,2번 출입구 옆 엘리베이터,광화문 방면,2번 출입구 옆 엘리베이터 → 광화문 방면
01,수도권,S1,5,5호선,0066,광화문,1,출입구-승강장,1,1번 출입구 옆 엘리베이터,서대문 방면,1번 출입구 옆 엘리베이터 → 서대문 방면
01,수도권,S1,5,5호선,0066,광화문,1,출입구-승강장,2,1번 출입구 옆 엘리베이터,종로3가 방면,1번 출입구 옆 엘리베이터 → 종로3가 방면
01,수도권,S1,5,5호선,0515,종로3가,1,출입구-승강장,1,8번 출입구 옆 엘리베이터,광화문 방면,8번 출입구 옆 엘리베이터 → 광화문 방면
01,수도권,S1,5,5호선,0515,종로3가,1,출입구-승강장,2,8번 출입구 옆 엘리베이터,을지로 4가 방면,8번 출입구 옆 엘리베이터 → 을지로 4가 방면
01,수도권,S1,5,5호선,0515,종로3가,3,환승,1,5호선 광화문 방면,1호선 종로5가 방면,5호선 광화문 방면 → 1호선 종로5가 방면
01,수도권,S1,5,5호선,0515,종로3가,3,환승,2,5호선 광화문 방면,1호선 종각 방면,5호선 광화문 방면 → 1호선 종각 방면
01,수도권,S1,5,5호선,0515,종로3가,3,환승,3,5호선 을지로4가 방면,1호선 종로5가 방면,5호선 을지로4가 방면 → 1호선 종로5가 방면
01,수도권,S1,5,5호선,0515,종로3가,3,환승,4,5호선 을지로4가 방면,1호선 종각 방면,5호선 을지로4가 방면 → 1호선 종각 방면
01,수도권,S1,5,5호선,0515,종로3가,3,환승,5,5호선 광화문 방면,3호선 안국 방면,5호선 광화문 방면 → 3호선 안국 방면
