are_cd,are_nm,rail_opr_istt_cd,ln_cd,ln_nm,prpr_stin_cd,stin_nm,grnd_dv_cd,grnd_dv_nm,stin_flor,floor_label,seq
01,수도권,S1,6,6호선,0117,녹사평,2,지하,5,지하 5층,4
01,수도권,S1,6,6호선,0479,이태원,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0479,이태원,2,지하,2,지하 2층,2
01,수도권,S1,6,6호선,0479,이태원,2,지하,4,지하 4층,3
01,수도권,S1,6,6호선,0479,이태원,2,지하,5,지하 5층,4
01,수도권,S1,6,6호선,0584,한강진,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0584,한강진,2,지하,3,지하 3층,2
01,수도권,S1,6,6호선,0584,한강진,2,지하,4,지하 4층,3
01,수도권,S1,6,6호선,0227,버티고개,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0227,버티고개,2,지하,4,지하 4층,2
01,수도권,S1,6,6호선,0397,약수,2,지하,2,지하 2층,1
01,수도권,S1,6,6호선,0397,약수,2,지하,3,지하 3층,2
01,수도권,S1,6,6호선,0549,청구,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0549,청구,2,지하,2,지하 2층,2
01,수도권,S1,6,6호선,0356,신당,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0356,신당,2,지하,2,지하 2층,2
01,수도권,S1,6,6호선,0356,신당,2,지하,3,지하 3층,3
01,수도권,S1,6,6호선,0161,동묘앞,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0161,동묘앞,2,지하,2,지하 2층,2
01,수도권,S1,6,6호선,0161,동묘앞,2,지하,3,지하 3층,3
01,수도권,S1,6,6호선,0542,창신,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0542,창신,2,지하,3,지하 3층,2
01,수도권,S1,6,6호선,0542,창신,2,지하,4,지하 4층,3
01,수도권,S1,6,6호선,0234,보문,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0234,보문,2,지하,2,지하 2층,2
01,수도권,S1,6,6호선,0234,보문,2,지하,3,지하 3층,3
01,수도권,S1,6,6호선,0389,안암,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0389,안암,2,지하,2,지하 2층,2
01,수도권,S1,6,6호선,0389,안암,2,지하,3,지하 3층,3
01,수도권,S1,6,6호선,0047,고려대,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0047,고려대,2,지하,3,지하 3층,2
01,수도권,S1,6,6호선,0047,고려대,2,지하,4,지하 4층,3
01,수도권,S1,6,6호선,0460,월곡,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0460,월곡,2,지하,2,지하 2층,2
01,수도권,S1,6,6호선,0460,월곡,2,지하,3,지하 3층,3
01,수도권,S1,6,6호선,0280,상월곡,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0280,상월곡,2,지하,2,지하 2층,2
01,수도권,S1,6,6호선,0280,상월곡,2,지하,3,지하 3층,3
01,수도권,S1,6,6호선,0154,돌곶이,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0154,돌곶이,2,지하,2,지하 2층,2
01,수도권,S1,6,6호선,0300,석계,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0300,석계,2,지하,2,지하 2층,2
01,수도권,S1,6,6호선,0300,석계,2,지하,3,지하 3층,3
01,수도권,S1,6,6호선,0568,태릉입구,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0568,태릉입구,2,지하,2,지하 2층,2
01,수도권,S1,6,6호선,0600,화랑대,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0600,화랑대,2,지하,2,지하 2층,2
01,수도권,S1,6,6호선,0243,봉화산,2,지하,1,지하 1층,1
01,수도권,S1,6,6호선,0243,봉화산,2,지하,2,지하 2층,2
01,수도권,S1,6,6호선,0353,신내,1,지상,1,지상 1층,1
01,수도권,S1,6,6호선,0353,신내,1,지상,2,지상 2층,2
01,수도권,S1,7,7호선,0503,장암,1,지상,1,지상 1층,1
01,수도권,S1,7,7호선,0146,도봉산,1,지상,1,지상 1층,1
01,수도권,S1,7,7호선,0146,도봉산,1,지상,2,지상 2층,2
01,수도권,S1,7,7호선,0334,수락산,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0334,수락산,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0334,수락산,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0180,마들,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0180,마들,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0180,마들,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0115,노원,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0115,노원,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0115,노원,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0524,중계,2,지하,2,지하 2층,1
01,수도권,S1,7,7호선,0524,중계,2,지하,3,지하 3층,2
01,수도권,S1,7,7호선,0581,하계,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0581,하계,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0581,하계,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0055,공릉,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0055,공릉,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0055,공릉,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0055,공릉,2,지하,4,지하 4층,4
01,수도권,S1,7,7호선,0568,태릉입구,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0568,태릉입구,2,지하,3,지하 3층,2
01,수도권,S1,7,7호선,0568,태릉입구,2,지하,4,지하 4층,3
01,수도권,S1,7,7호선,0195,먹골,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0195,먹골,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0195,먹골,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0530,중화,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0530,중화,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0530,중화,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0276,상봉,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0276,상봉,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0276,상봉,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0196,면목,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0196,면목,2,지하,3,지하 3층,2
01,수도권,S1,7,7호선,0196,면목,2,지하,4,지하 4층,3
01,수도권,S1,7,7호선,0256,사가정,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0256,사가정,2,지하,3,지하 3층,2
01,수도권,S1,7,7호선,0256,사가정,2,지하,4,지하 4층,3
01,수도권,S1,7,7호선,0445,용마산,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0445,용마산,2,지하,4,지하 4층,2
01,수도권,S1,7,7호선,0525,중곡,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0525,중곡,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0525,중곡,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0082,군자,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0082,군자,2,지하,3,지하 3층,2
01,수도권,S1,7,7호선,0408,어린이대공원,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0408,어린이대공원,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0408,어린이대공원,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0031,건대입구,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0031,건대입구,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0176,자양,1,지상,2,지상 2층,1
01,수도권,S1,7,7호선,0176,자양,1,지상,3,지상 3층,2
01,수도권,S1,7,7호선,0550,청담,2,지하,3,지하 3층,1
01,수도권,S1,7,7호선,0550,청담,2,지하,4,지하 4층,2
01,수도권,S1,7,7호선,0018,강남구청,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0018,강남구청,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0018,강남구청,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0582,학동,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0582,학동,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0582,학동,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0120,논현,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0120,논현,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0120,논현,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0215,반포,2,지하,2,지하 2층,1
01,수도권,S1,7,7호선,0215,반포,2,지하,3,지하 3층,2
01,수도권,S1,7,7호선,0048,고속터미널,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0048,고속터미널,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0048,고속터미널,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0112,내방,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0112,내방,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0112,내방,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0560,총신대입구,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0560,총신대입구,2,지하,3,지하 3층,2
01,수도권,S1,7,7호선,0560,총신대입구,2,지하,4,지하 4층,3
01,수도권,S1,7,7호선,0107,남성,2,지하,2,지하 2층,1
01,수도권,S1,7,7호선,0107,남성,2,지하,3,지하 3층,2
01,수도권,S1,7,7호선,0344,숭실대입구,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0344,숭실대입구,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0344,숭실대입구,2,지하,5,지하 5층,3
01,수도권,S1,7,7호선,0344,숭실대입구,2,지하,6,지하 6층,4
01,수도권,S1,7,7호선,0273,상도,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0273,상도,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0273,상도,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0502,장승배기,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0502,장승배기,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0502,장승배기,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0358,신대방삼거리,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0358,신대방삼거리,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0358,신대방삼거리,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0232,보라매,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0232,보라매,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0378,신풍,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0378,신풍,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0130,대림,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0130,대림,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0103,남구로,2,지하,2,지하 2층,1
01,수도권,S1,7,7호선,0103,남구로,2,지하,5,지하 5층,2
01,수도권,S1,7,7호선,0004,가산디지털단지,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0004,가산디지털단지,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0004,가산디지털단지,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0004,가산디지털단지,2,지하,4,지하 4층,4
01,수도권,S1,7,7호선,0547,철산,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0547,철산,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0064,광명사거리,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0064,광명사거리,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0064,광명사거리,2,지하,3,지하 3층,3
01,수도권,S1,7,7호선,0545,천왕,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0545,천왕,2,지하,2,지하 2층,2
01,수도권,S1,7,7호선,0435,온수,2,지하,1,지하 1층,1
01,수도권,S1,7,7호선,0435,온수,2,지하,2,지하 2층,2
01,수도권,IC,7,7호선,0101,까치울,2,지하,1,지하 1층,1
01,수도권,IC,7,7호선,0101,까치울,2,지하,2,지하 2층,2
01,수도권,IC,7,7호선,0248,부천종합운동장,2,지하,1,지하 1층,1
01,수도권,IC,7,7호선,0248,부천종합운동장,2,지하,2,지하 2층,2
01,수도권,IC,7,7호선,0561,춘의,2,지하,1,지하 1층,1
01,수도권,IC,7,7호선,0561,춘의,2,지하,2,지하 2층,2
01,수도권,IC,7,7호선,0374,신중동,2,지하,1,지하 1층,1
01,수도권,IC,7,7호선,0374,신중동,2,지하,2,지하 2층,2
01,수도권,IC,7,7호선,0247,부천시청,2,지하,1,지하 1층,1
01,수도권,IC,7,7호선,0247,부천시청,2,지하,2,지하 2층,2
01,수도권,IC,7,7호선,0274,상동,2,지하,1,지하 1층,1
01,수도권,IC,7,7호선,0274,상동,2,지하,2,지하 2층,2
01,수도권,IC,7,7호선,0265,삼산체육관,2,지하,1,지하 1층,1
01,수도권,IC,7,7호선,0265,삼산체육관,2,지하,2,지하 2층,2
01,수도권,IC,7,7호선,0085,굴포천,2,지하,1,지하 1층,1
01,수도권,IC,7,7호선,0085,굴포천,2,지하,2,지하 2층,2
01,수도권,IC,7,7호선,0250,부평구청,2,지하,1,지하 1층,1
01,수도권,IC,7,7호선,0250,부평구청,2,지하,2,지하 2층,2
01,수도권,IC,7,7호선,0250,부평구청,2,지하,3,지하 3층,3
01,수도권,IC,7,7호선,1352,산곡,2,지하,1,지하 1층,1
01,수도권,IC,7,7호선,1352,산곡,2,지하,2,지하 2층,2
01,수도권,IC,7,7호선,0301,석남,1,지상,1,지상 1층,1
01,수도권,IC,7,7호선,0301,석남,2,지하,1,지하 1층,1
01,수도권,IC,7,7호선,0301,석남,2,지하,2,지하 2층,2
01,수도권,IC,7,7호선,0301,석남,2,지하,3,지하 3층,3
01,수도권,IC,7,7호선,0301,석남,2,지하,4,지하 4층,4
01,수도권,IC,7,7호선,0301,석남,2,지하,5,지하 5층,5
01,수도권,S1,8,8호선,1373,암사역사공원,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,1373,암사역사공원,2,지하,2,지하 2층,2
01,수도권,S1,8,8호선,0391,암사,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,0391,암사,2,지하,2,지하 2층,2
01,수도권,S1,8,8호선,0546,천호,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,0546,천호,2,지하,2,지하 2층,2
01,수도권,S1,8,8호선,0021,강동구청,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,0021,강동구청,2,지하,2,지하 2층,2
01,수도권,S1,8,8호선,0021,강동구청,2,지하,3,지하 3층,3
01,수도권,S1,8,8호선,0204,몽촌토성,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,0204,몽촌토성,2,지하,2,지하 2층,2
01,수도권,S1,8,8호선,0204,몽촌토성,2,지하,3,지하 3층,3
01,수도권,S1,8,8호선,0497,잠실,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,0497,잠실,2,지하,2,지하 2층,2
01,수도권,S1,8,8호선,0497,잠실,2,지하,3,지하 3층,3
01,수도권,S1,8,8호선,0305,석촌,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,0305,석촌,2,지하,2,지하 2층,2
01,수도권,S1,8,8호선,0332,송파,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,0332,송파,2,지하,2,지하 2층,2
01,수도권,S1,8,8호선,0003,가락시장,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,0003,가락시장,2,지하,2,지하 2층,2
01,수도권,S1,8,8호선,0208,문정,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,0208,문정,2,지하,2,지하 2층,2
01,수도권,S1,8,8호선,0504,장지,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,0504,장지,2,지하,2,지하 2층,2
01,수도권,S1,8,8호선,0238,복정,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,0238,복정,2,지하,2,지하 2층,2
01,수도권,S1,8,8호선,1366,남위례,1,지상,1,지상 1층,1
01,수도권,S1,8,8호선,1366,남위례,1,지상,2,지상 2층,2
01,수도권,S1,8,8호선,1366,남위례,1,지상,3,지상 3층,3
01,수도권,S1,8,8호선,0261,산성,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,0261,산성,2,지하,3,지하 3층,2
01,수도권,S1,8,8호선,0111,남한산성입구,2,지하,2,지하 2층,1
01,수도권,S1,8,8호선,0111,남한산성입구,2,지하,3,지하 3층,2
01,수도권,S1,8,8호선,0122,단대오거리,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,0122,단대오거리,2,지하,2,지하 2층,2
01,수도권,S1,8,8호선,0122,단대오거리,2,지하,3,지하 3층,3
01,수도권,S1,8,8호선,0379,신흥,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,0379,신흥,2,지하,2,지하 2층,2
01,수도권,S1,8,8호선,0342,수진,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,0342,수진,2,지하,2,지하 2층,2
01,수도권,S1,8,8호선,0201,모란,2,지하,1,지하 1층,1
01,수도권,S1,8,8호선,0201,모란,2,지하,2,지하 2층,2
01,수도권,S1,8,8호선,0201,모란,2,지하,3,지하 3층,3
01,수도권,S9,9,9호선,0028,개화,1,지상,1,지상 1층,1
01,수도권,S9,9,9호선,0028,개화,1,지상,2,지상 2층,2
01,수도권,S9,9,9호선,0099,김포공항,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0099,김포공항,2,지하,3,지하 3층,2
01,수도권,S9,9,9호선,0099,김포공항,2,지하,4,지하 4층,3
01,수도권,S9,9,9호선,0056,공항시장,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0056,공항시장,2,지하,4,지하 4층,2
01,수도권,S9,9,9호선,0364,신방화,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0364,신방화,2,지하,2,지하 2층,2
01,수도권,S9,9,9호선,0178,마곡나루,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0178,마곡나루,2,지하,2,지하 2층,2
01,수도권,S9,9,9호선,0405,양천향교,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0405,양천향교,2,지하,2,지하 2층,2
01,수도권,S9,9,9호선,0005,가양,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0005,가양,2,지하,2,지하 2층,2
01,수도권,S9,9,9호선,0531,증미,2,지하,2,지하 2층,1
01,수도권,S9,9,9호선,0531,증미,2,지하,3,지하 3층,2
01,수도권,S9,9,9호선,0173,등촌,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0173,등촌,2,지하,2,지하 2층,2
01,수도권,S9,9,9호선,0419,염창,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0419,염창,2,지하,2,지하 2층,2
01,수도권,S9,9,9호선,0362,신목동,2,지하,2,지하 2층,1
01,수도권,S9,9,9호선,0362,신목동,2,지하,3,지하 3층,2
01,수도권,S9,9,9호선,0308,선유도,2,지하,2,지하 2층,1
01,수도권,S9,9,9호선,0308,선유도,2,지하,3,지하 3층,2
01,수도권,S9,9,9호선,0126,당산,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0126,당산,2,지하,3,지하 3층,2
01,수도권,S9,9,9호선,0081,국회의사당,2,지하,2,지하 2층,1
01,수도권,S9,9,9호선,0081,국회의사당,2,지하,3,지하 3층,2
01,수도권,S9,9,9호선,0412,여의도,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0412,여의도,2,지하,2,지하 2층,2
01,수도권,S9,9,9호선,0412,여의도,2,지하,3,지하 3층,3
01,수도권,S9,9,9호선,0286,샛강,2,지하,2,지하 2층,1
01,수도권,S9,9,9호선,0286,샛강,2,지하,3,지하 3층,2
01,수도권,S9,9,9호선,0114,노량진,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0114,노량진,2,지하,2,지하 2층,2
01,수도권,S9,9,9호선,0113,노들,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0113,노들,2,지하,2,지하 2층,2
01,수도권,S9,9,9호선,0610,흑석,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0610,흑석,2,지하,2,지하 2층,2
01,수도권,S9,9,9호선,0167,동작,2,지하,2,지하 2층,1
01,수도권,S9,9,9호선,0167,동작,2,지하,3,지하 3층,2
01,수도권,S9,9,9호선,0073,구반포,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0073,구반포,2,지하,3,지하 3층,2
01,수도권,S9,9,9호선,0363,신반포,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0363,신반포,2,지하,2,지하 2층,2
01,수도권,S9,9,9호선,0048,고속터미널,2,지하,3,지하 3층,1
01,수도권,S9,9,9호선,0048,고속터미널,2,지하,5,지하 5층,2
01,수도권,S9,9,9호선,0259,사평,2,지하,2,지하 2층,1
01,수도권,S9,9,9호선,0259,사평,2,지하,3,지하 3층,2
01,수도권,S9,9,9호선,0354,신논현,2,지하,2,지하 2층,1
01,수도권,S9,9,9호선,0354,신논현,2,지하,4,지하 4층,2
01,수도권,S9,9,9호선,0410,언주,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0410,언주,2,지하,1,지하 1층,2
01,수도권,S9,9,9호선,0410,언주,2,지하,2,지하 2층,3
01,수도권,S9,9,9호선,0410,언주,2,지하,3,지하 3층,4
01,수도권,S9,9,9호선,0410,언주,2,지하,4,지하 4층,5
01,수도권,S9,9,9호선,0410,언주,2,지하,4,지하 4층,6
01,수도권,S9,9,9호선,0410,언주,2,지하,5,지하 5층,7
01,수도권,S9,9,9호선,0410,언주,2,지하,5,지하 5층,8
01,수도권,S9,9,9호선,0309,선정릉,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0309,선정릉,2,지하,1,지하 1층,2
01,수도권,S9,9,9호선,0309,선정릉,2,지하,2,지하 2층,3
01,수도권,S9,9,9호선,0309,선정릉,2,지하,3,지하 3층,4
01,수도권,S9,9,9호선,0309,선정릉,2,지하,3,지하 3층,5
01,수도권,S9,9,9호선,0267,삼성중앙,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0267,삼성중앙,2,지하,1,지하 1층,2
01,수도권,S9,9,9호선,0267,삼성중앙,2,지하,2,지하 2층,3
01,수도권,S9,9,9호선,0267,삼성중앙,2,지하,2,지하 2층,4
01,수도권,S9,9,9호선,0241,봉은사,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0241,봉은사,2,지하,1,지하 1층,2
01,수도권,S9,9,9호선,0241,봉은사,2,지하,2,지하 2층,3
01,수도권,S9,9,9호선,0241,봉은사,2,지하,2,지하 2층,4
01,수도권,S9,9,9호선,0518,종합운동장,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0518,종합운동장,2,지하,1,지하 1층,2
01,수도권,S9,9,9호선,0518,종합운동장,2,지하,2,지하 2층,3
01,수도권,S9,9,9호선,0518,종합운동장,2,지하,2,지하 2층,4
01,수도권,S9,9,9호선,0518,종합운동장,2,지하,3,지하 3층,5
01,수도권,S9,9,9호선,0518,종합운동장,2,지하,4,지하 4층,6
01,수도권,S9,9,9호선,0518,종합운동장,2,지하,4,지하 4층,7
01,수도권,S9,9,9호선,1153,삼전,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,1153,삼전,2,지하,1,지하 1층,2
01,수도권,S9,9,9호선,1153,삼전,2,지하,2,지하 2층,3
01,수도권,S9,9,9호선,1153,삼전,2,지하,2,지하 2층,4
01,수도권,S9,9,9호선,1154,석촌고분,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,1154,석촌고분,2,지하,1,지하 1층,2
01,수도권,S9,9,9호선,1154,석촌고분,2,지하,2,지하 2층,3
01,수도권,S9,9,9호선,1154,석촌고분,2,지하,2,지하 2층,4
01,수도권,S9,9,9호선,0305,석촌,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0305,석촌,2,지하,1,지하 1층,2
01,수도권,S9,9,9호선,0305,석촌,2,지하,1,지하 1층,3
01,수도권,S9,9,9호선,0305,석촌,2,지하,1,지하 1층,4
01,수도권,S9,9,9호선,0305,석촌,2,지하,2,지하 2층,5
01,수도권,S9,9,9호선,0305,석촌,2,지하,2,지하 2층,6
01,수도권,S9,9,9호선,0305,석촌,2,지하,3,지하 3층,7
01,수도권,S9,9,9호선,0305,석촌,2,지하,3,지하 3층,8
01,수도권,S9,9,9호선,1155,송파나루,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,1155,송파나루,2,지하,1,지하 1층,2
01,수도권,S9,9,9호선,1155,송파나루,2,지하,2,지하 2층,3
01,수도권,S9,9,9호선,1155,송파나루,2,지하,2,지하 2층,4
01,수도권,S9,9,9호선,1156,한성백제,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,1156,한성백제,2,지하,1,지하 1층,2
01,수도권,S9,9,9호선,1156,한성백제,2,지하,2,지하 2층,3
01,수도권,S9,9,9호선,1156,한성백제,2,지하,2,지하 2층,4
01,수도권,S9,9,9호선,0438,올림픽공원,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,0438,올림픽공원,2,지하,1,지하 1층,2
01,수도권,S9,9,9호선,0438,올림픽공원,2,지하,2,지하 2층,3
01,수도권,S9,9,9호선,0438,올림픽공원,2,지하,2,지하 2층,4
01,수도권,S9,9,9호선,0438,올림픽공원,2,지하,3,지하 3층,5
01,수도권,S9,9,9호선,0438,올림픽공원,2,지하,3,지하 3층,6
01,수도권,S9,9,9호선,1157,둔촌오륜,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,1157,둔촌오륜,2,지하,1,지하 1층,2
01,수도권,S9,9,9호선,1157,둔촌오륜,2,지하,2,지하 2층,3
01,수도권,S9,9,9호선,1157,둔촌오륜,2,지하,2,지하 2층,4
01,수도권,S9,9,9호선,1158,중앙보훈병원,2,지하,1,지하 1층,1
01,수도권,S9,9,9호선,1158,중앙보훈병원,2,지하,1,지하 1층,2
01,수도권,S9,9,9호선,1158,중앙보훈병원,2,지하,2,지하 2층,3
01,수도권,S9,9,9호선,1158,중앙보훈병원,2,지하,2,지하 2층,4
