station_id,ln_nm,stin_nm,source,floor_notation,corroborated,from_floor,to_floor,floor_span,direction,conveyance,conveyance_nm,label
S1_2_0357,2호선,신대방,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[3호기]1번출구측
S1_2_0361,2호선,신림,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_2_0361,2호선,신림,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,승강장 방향 엘리베이터
S1_2_0361,2호선,신림,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,5번 출입구 옆 엘리베이터
S1_2_0361,2호선,신림,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,대합실 방향 엘리베이터
S1_2_0361,2호선,신림,move_path,paren,0,B1,B3,2,down,EV,엘리베이터,신림선 승강장 방향 엘리베이터
S1_2_0361,2호선,신림,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]5번출구측
S1_2_0361,2호선,신림,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기]1번출구측
S1_2_0361,2호선,신림,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[1호기]신대방방면2-3,봉천방면7-4"
S1_2_0242,2호선,봉천,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,4번 출입구 옆 엘리베이터
S1_2_0242,2호선,봉천,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,승강장 방향 엘리베이터
S1_2_0242,2호선,봉천,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기]4번출구측
S1_2_0242,2호선,봉천,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[1호기]신림방면4-4,서울대방면7-4"
S1_2_0294,2호선,서울대입구,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]2번출구측
S1_2_0294,2호선,서울대입구,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기]6번출구측
S1_2_0294,2호선,서울대입구,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[1호기]봉천방면6-2,낙성대방면5-3"
S1_2_0102,2호선,낙성대,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,6번 출입구 옆 엘리베이터
S1_2_0102,2호선,낙성대,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,사당 방면 엘리베이터
S1_2_0102,2호선,낙성대,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,서울대입구 방면 엘리베이터
S1_2_0102,2호선,낙성대,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]6번출구측
S1_2_0102,2호선,낙성대,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]서울대입구방면3-3
S1_2_0102,2호선,낙성대,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]사당방면8-2
S1_2_0257,2호선,사당,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,6번 출입구 옆 엘리베이터
S1_2_0257,2호선,사당,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,방배 방면 엘리베이터
S1_2_0257,2호선,사당,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,낙성대 방면 엘리베이터
S1_2_0257,2호선,사당,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,14번 출입구 옆 엘리베이터
S1_2_0257,2호선,사당,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,대합실 방향 엘리베이터
S1_2_0257,2호선,사당,move_path,paren,0,B1,B3,2,down,EV,엘리베이터,4호선 승강장 방향 엘리베이터
S1_2_0257,2호선,사당,move_path,paren,0,B2,B3,1,down,EV,엘리베이터,승강장 내 엘리베이터
S1_2_0257,2호선,사당,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]6번출구측
S1_2_0257,2호선,사당,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기]14번출구측
S1_2_0257,2호선,사당,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]방배방면4-4
S1_2_0218,2호선,방배,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,3번 출입구 옆 엘리베이터
S1_2_0218,2호선,방배,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,서초 방면 엘리베이터
S1_2_0218,2호선,방배,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,사당 방면 엘리베이터
S1_2_0218,2호선,방배,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]3번출구측
S1_2_0218,2호선,방배,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]사당방면3-1
S1_2_0218,2호선,방배,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]서초방면8-3
S1_2_0298,2호선,서초,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_2_0298,2호선,서초,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,교대 방면 엘리베이터
S1_2_0298,2호선,서초,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,방배 방면 엘리베이터
S1_2_0298,2호선,서초,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,4번 출입구 옆 엘리베이터
S1_2_0298,2호선,서초,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[4호기]3,4번출구측"
S1_2_0298,2호선,서초,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]1번출구측
S1_2_0298,2호선,서초,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]방배방면9-1
S1_2_0298,2호선,서초,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]교대방면2-4
S1_2_0068,2호선,교대,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,12번 출입구 옆 엘리베이터
S1_2_0068,2호선,교대,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,강남 방면 엘리베이터
S1_2_0068,2호선,교대,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,서초 방면 엘리베이터
S1_2_0068,2호선,교대,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,13번 출입구 옆 엘리베이터
S1_2_0068,2호선,교대,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,대합실 방향 엘리베이터
S1_2_0068,2호선,교대,move_path,paren,0,B1,B3,2,down,EV,엘리베이터,3호선 승강장 방향 엘리베이터
S1_2_0068,2호선,교대,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]5번출구측
S1_2_0068,2호선,교대,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]서초방면3-1
S1_2_0068,2호선,교대,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]강남방면8-4
S1_2_0017,2호선,강남,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_2_0017,2호선,강남,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,역삼 방면 엘리베이터
S1_2_0017,2호선,강남,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,교대 방면 엘리베이터
S1_2_0017,2호선,강남,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,8번 출입구 옆 엘리베이터
S1_2_0017,2호선,강남,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,10번 출입구 옆 엘리베이터
S1_2_0017,2호선,강남,move_path,paren,0,B2,B3,1,down,EV,엘리베이터,환승 엘리베이터
S1_2_0017,2호선,강남,move_path,,,B3,B3,0,same,PASSAGE,환승통로,환승통로로 이동
S1_2_0017,2호선,강남,move_path,paren,0,B3,B4,1,down,EV,엘리베이터,신분당선 신논현 방면 엘리베이터
S1_2_0017,2호선,강남,move_path,paren,0,B3,B4,1,down,EV,엘리베이터,신분당선 양재 방면 엘리베이터
S1_2_0017,2호선,강남,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기]10번출구측
S1_2_0017,2호선,강남,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]1번출구측
S1_2_0017,2호선,강남,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]교대방면3-4
S1_2_0017,2호선,강남,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]역삼방면8-1
S1_2_0415,2호선,역삼,move_path,paren,0,1F,B2,2,down,EV,엘리베이터,3번 출입구 옆 엘리베이터
S1_2_0415,2호선,역삼,move_path,paren,0,B2,B3,1,down,EV,엘리베이터,선릉 방면 엘리베이터
S1_2_0415,2호선,역삼,move_path,paren,0,B2,B3,1,down,EV,엘리베이터,강남 방면 엘리베이터
S1_2_0415,2호선,역삼,move_path,paren,0,1F,B2,2,down,EV,엘리베이터,4번 출입구 옆 엘리베이터
S1_2_0415,2호선,역삼,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기]4번출구측
S1_2_0415,2호선,역삼,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]3번출구측
S1_2_0415,2호선,역삼,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]강남방면4-1
S1_2_0415,2호선,역삼,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]선릉방면7-3
S1_2_0306,2호선,선릉,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_2_0306,2호선,선릉,move_path,paren,0,B1,B2,1,down,EV,엘리베이터,삼성 방면 엘리베이터
S1_2_0306,2호선,선릉,move_path,paren,0,B1,B2,1,down,EV,엘리베이터,역삼 방면 엘리베이터
S1_2_0306,2호선,선릉,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,5번 출입구 옆 엘리베이터
S1_2_0306,2호선,선릉,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,10번 출입구 옆 엘리베이터
S1_2_0306,2호선,선릉,move_path,paren,0,B2,B3,1,down,EV,엘리베이터,수인분당선 선정릉 방면 엘리베이터
S1_2_0306,2호선,선릉,move_path,paren,0,B2,B3,1,down,EV,엘리베이터,수인분당선 한티 방면 엘리베이터
S1_2_0306,2호선,선릉,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[1호기]1번출구측
S1_2_0306,2호선,선릉,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]10번출구측
S1_2_0306,2호선,선릉,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기]5번출구측
S1_2_0266,2호선,삼성,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_2_0266,2호선,삼성,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,승강장 방향 엘리베이터
S1_2_0266,2호선,삼성,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,4번 출입구 옆 엘리베이터
S1_2_0266,2호선,삼성,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,6번 출입구 옆 엘리베이터
S1_2_0266,2호선,삼성,move_path,,,B1,B1,0,same,PASSAGE,환승통로,이동통로로 이동
S1_2_0266,2호선,삼성,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기]1번출구측
S1_2_0266,2호선,삼성,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기]4번출구측
S1_2_0266,2호선,삼성,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]6번출구측
S1_2_0266,2호선,삼성,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[1호기]종합운동장방면3-1,선릉방면8-4"
S1_2_0518,2호선,종합운동장,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,6번 출입구 옆 엘리베이터
S1_2_0518,2호선,종합운동장,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,잠실새내 방면 엘리베이터
S1_2_0518,2호선,종합운동장,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,삼성 방면 엘리베이터
S1_2_0518,2호선,종합운동장,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,대합실 방향 엘리베이터
S1_2_0518,2호선,종합운동장,move_path,,,B1,B1,0,same,PASSAGE,환승통로,9호선 방향 환승통로로 이동
S1_2_0518,2호선,종합운동장,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,환승 엘리베이터
S1_2_0518,2호선,종합운동장,move_path,paren,0,B2,B4,2,down,EV,엘리베이터,9호선 삼전 방면 엘리베이터
S1_2_0518,2호선,종합운동장,move_path,paren,0,B2,B4,2,down,EV,엘리베이터,9호선 봉은사 방면 엘리베이터
S1_2_0518,2호선,종합운동장,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]6번출구측
S1_2_0518,2호선,종합운동장,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]삼성방면8-4
S1_2_0518,2호선,종합운동장,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]잠실새내방면2-4
S1_2_0499,2호선,잠실새내,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,2번 출입구 옆 엘리베이터
S1_2_0499,2호선,잠실새내,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,잠실 방면 엘리베이터
S1_2_0499,2호선,잠실새내,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,종합운동장 방면 엘리베이터
S1_2_0499,2호선,잠실새내,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,7번 출입구 옆 엘리베이터
S1_2_0499,2호선,잠실새내,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기]2번출구측
S1_2_0499,2호선,잠실새내,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]7번출구측
S1_2_0499,2호선,잠실새내,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]종합운동장방면4-1
S1_2_0499,2호선,잠실새내,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]잠실방면7-3
S1_2_0497,2호선,잠실,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_2_0497,2호선,잠실,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,잠실나루 방면 엘리베이터
S1_2_0497,2호선,잠실,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,잠실새내 방면 엘리베이터
S1_2_0497,2호선,잠실,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,대합실 방향 엘리베이터
S1_2_0497,2호선,잠실,move_path,paren,0,B1,B3,2,down,EV,엘리베이터,8호선 몽촌토성 방면 엘리베이터
S1_2_0497,2호선,잠실,move_path,paren,0,B1,B3,2,down,EV,엘리베이터,8호선 석촌 방면 엘리베이터
S1_2_0497,2호선,잠실,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기]1번출구측
S1_2_0497,2호선,잠실,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]6번출구측
S1_2_0497,2호선,잠실,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]잠실새내방면6-3
S1_2_0497,2호선,잠실,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]잠실나루방면5-2
S1_2_0498,2호선,잠실나루,move_path,paren,1,1F,2F,1,up,EV,엘리베이터,강변 방면 엘리베이터
S1_2_0498,2호선,잠실나루,move_path,paren,1,1F,2F,1,up,EV,엘리베이터,잠실 방면 엘리베이터
S1_2_0498,2호선,잠실나루,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[1호기]강변방면3-4
S1_2_0498,2호선,잠실나루,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[2호기]잠실방면8-1
S1_2_0023,2호선,강변,move_path,paren,1,1F,2F,1,up,EV,엘리베이터,구의 방면 엘리베이터
S1_2_0023,2호선,강변,move_path,paren,1,1F,2F,1,up,EV,엘리베이터,잠실나루 방면 엘리베이터
S1_2_0023,2호선,강변,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[1호기]구의방면4-2
S1_2_0023,2호선,강변,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[2호기]잠실나루방면7-3
S1_2_0076,2호선,구의,move_path,paren,1,1F,3F,2,up,EV,엘리베이터,2번 출입구 옆 엘리베이터
S1_2_0076,2호선,구의,move_path,paren,0,1F,2F,1,up,EV,엘리베이터,2번 출입구 옆 엘리베이터
S1_2_0076,2호선,구의,move_path,paren,1,2F,3F,1,up,EV,엘리베이터,강변 방면 엘리베이터
S1_2_0076,2호선,구의,facility_span,,1,3F,2F,1,down,EV,엘리베이터,[1호기]건대입구방면4-3
S1_2_0076,2호선,구의,facility_span,,1,3F,1F,2,down,EV,엘리베이터,"[2호기]강변방면7-2,2번출구측"
S1_2_0031,2호선,건대입구,move_path,paren,0,1F,2F,1,up,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_2_0031,2호선,건대입구,move_path,paren,1,2F,3F,1,up,EV,엘리베이터,구의 방면 엘리베이터
S1_2_0031,2호선,건대입구,move_path,inline,1,2F,3F,1,up,EV,엘리베이터,개집표기 통과 후 고객안내센터 맞은편 성수방면 엘리베이터
S1_2_0031,2호선,건대입구,move_path,paren,1,1F,3F,2,up,EV,엘리베이터,6번 출입구 옆 엘리베이터
S1_2_0031,2호선,건대입구,move_path,paren,1,3F,1F,2,down,EV,엘리베이터,표 내는 곳 통과 후 2호선 대합실 방향 엘리베이터
S1_2_0031,2호선,건대입구,move_path,paren,0,1F,B2,2,down,EV,엘리베이터,3번 출입구 옆 엘리베이터
S1_2_0031,2호선,건대입구,move_path,inline,0,2F,1F,1,down,EV,엘리베이터,개집표기 통과 후 1번출입구 앞 엘리베이터
S1_2_0031,2호선,건대입구,move_path,inline,0,1F,B2,2,down,EV,엘리베이터,3번출입구 옆 엘리베이터
S1_2_0031,2호선,건대입구,move_path,paren,0,B2,B3,1,down,EV,엘리베이터,7호선 어린이대공원 방면 엘리베이터
S1_2_0031,2호선,건대입구,move_path,paren,0,B3,B2,1,up,EV,엘리베이터,7호선 자양 방면 엘리베이터
S1_2_0031,2호선,건대입구,move_path,paren,1,3F,2F,1,down,EV,엘리베이터,2호선 성수 방면 엘리베이터
S1_2_0031,2호선,건대입구,move_path,paren,0,2F,B2,3,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_2_0031,2호선,건대입구,facility_span,,1,3F,1F,2,down,EV,엘리베이터,"[2호기]구의방면7-3,6번출구측"
S1_2_0031,2호선,건대입구,facility_span,,1,3F,2F,1,down,EV,엘리베이터,[1호기]성수방면5-4
S1_2_0314,2호선,성수,move_path,paren,1,1F,2F,1,up,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_2_0314,2호선,성수,move_path,paren,1,2F,3F,1,up,EV,엘리베이터,뚝섬 방면 엘리베이터
S1_2_0314,2호선,성수,move_path,paren,1,2F,3F,1,up,EV,엘리베이터,건대입구 방면 엘리베이터
S1_2_0314,2호선,성수,move_path,paren,1,1F,2F,1,up,EV,엘리베이터,4번 출입구 옆 엘리베이터
S1_2_0314,2호선,성수,move_path,paren,1,3F,2F,1,down,EV,엘리베이터,대합실 방향 엘리베이터
S1_2_0314,2호선,성수,move_path,paren,1,2F,3F,1,up,EV,엘리베이터,2호선 용답 방면 엘리베이터
S1_2_0314,2호선,성수,move_path,paren,1,2F,3F,1,up,EV,엘리베이터,2호선 건대입구 방면 엘리베이터
S1_2_0314,2호선,성수,facility_span,,1,3F,2F,1,down,EV,엘리베이터,[2호기]건대입구방면4-4
S1_2_0314,2호선,성수,facility_span,,1,3F,2F,1,down,EV,엘리베이터,[1호기]뚝섬방면7-1
S1_2_0314,2호선,성수,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[4호기]4번출구측
S1_2_0314,2호선,성수,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[3호기]1번출구측
S1_2_0175,2호선,뚝섬,move_path,paren,1,1F,2F,1,up,EV,엘리베이터,3번 출입구 옆 엘리베이터
S1_2_0175,2호선,뚝섬,move_path,paren,1,2F,3F,1,up,EV,엘리베이터,한양대 방면 엘리베이터
S1_2_0175,2호선,뚝섬,move_path,paren,1,2F,3F,1,up,EV,엘리베이터,성수 방면 엘리베이터
S1_2_0175,2호선,뚝섬,move_path,paren,1,1F,2F,1,up,EV,엘리베이터,6번 출입구 옆 엘리베이터
S1_2_0175,2호선,뚝섬,facility_span,,1,3F,2F,1,down,EV,엘리베이터,[2호기]성수방면7-1
S1_2_0175,2호선,뚝섬,facility_span,,1,3F,2F,1,down,EV,엘리베이터,[1호기]한양대방면7-1
S1_2_0175,2호선,뚝섬,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[3호기]3번출구측
S1_2_0175,2호선,뚝섬,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[4호기]6번출구측
S1_2_0588,2호선,한양대,move_path,paren,1,1F,2F,1,up,EV,엘리베이터,2번 출입구 옆 엘리베이터
S1_2_0588,2호선,한양대,move_path,paren,1,2F,1F,1,down,EV,엘리베이터,왕십리 방면 엘리베이터
S1_2_0588,2호선,한양대,move_path,paren,1,2F,1F,1,down,EV,엘리베이터,뚝섬 방면 엘리베이터
S1_2_0588,2호선,한양대,move_path,paren,1,1F,2F,1,up,EV,엘리베이터,4번 출입구 옆 엘리베이터
S1_2_0588,2호선,한양대,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[2호기]4번출구(육교)측
S1_2_0588,2호선,한양대,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[1호기]왕십리방면3-3
S1_2_0441,2호선,왕십리,move_path,paren,0,1F,B1,1,down,EV,엘리베이터,4번/5번 출입구 사이 엘리베이터
S1_2_0441,2호선,왕십리,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,상왕십리 방면 엘리베이터
S1_2_0441,2호선,왕십리,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,한양대 방면 엘리베이터
S1_2_0441,2호선,왕십리,move_path,paren,0,1F,B1,1,down,EV,엘리베이터,6-1번 출입구 옆 엘리베이터
S1_2_0441,2호선,왕십리,move_path,paren,0,B2,B4,2,down,EV,엘리베이터,5호선 방향 엘리베이터
S1_2_0441,2호선,왕십리,move_path,paren,0,B4,B5,1,down,EV,엘리베이터,5호선 행당 방면 엘리베이터
S1_2_0441,2호선,왕십리,move_path,paren,0,B4,B5,1,down,EV,엘리베이터,5호선 마장 방면 엘리베이터
S1_2_0441,2호선,왕십리,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,환승대합실 방향 엘리베이터
S1_2_0441,2호선,왕십리,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,2호선 상왕십리 방면 엘리베이터
S1_2_0441,2호선,왕십리,move_path,paren,0,B1,1F,1,up,EV,엘리베이터,수인분당선 승강장 방향 엘리베이터
S1_2_0441,2호선,왕십리,move_path,paren,0,B1,1F,1,up,EV,엘리베이터,경의중앙선 승강장 방향 엘리베이터
S1_2_0441,2호선,왕십리,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]상왕십리방면3-2
S1_2_0441,2호선,왕십리,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]한양대방면3-4
S1_2_0279,2호선,상왕십리,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1-1번 출입구 옆 엘리베이터
S1_2_0279,2호선,상왕십리,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,신당 방면 엘리베이터
S1_2_0279,2호선,상왕십리,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,왕십리 방면 엘리베이터
S1_2_0279,2호선,상왕십리,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]1-1번출구측
S1_2_0279,2호선,상왕십리,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]왕십리방면3-4
S1_2_0279,2호선,상왕십리,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]신당방면8-1
S1_2_0356,2호선,신당,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,2번 출입구 옆 엘리베이터
S1_2_0356,2호선,신당,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,동대문역사문화공원 방면 엘리베이터
S1_2_0356,2호선,신당,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,상왕십리 방면 엘리베이터
S1_2_0356,2호선,신당,move_path,paren,1,B2,B1,1,up,WCLF,휠체어리프트,환승통로 방향 휠체어리프트
S1_2_0356,2호선,신당,move_path,,,B1,B1,0,same,PASSAGE,환승통로,6호선 방향 환승통로로 이동
S1_2_0356,2호선,신당,move_path,paren,1,B1,B2,1,down,WCLF,휠체어리프트,휠체어리프트
S1_2_0356,2호선,신당,move_path,paren,0,B2,B3,1,down,WCLF,휠체어리프트,휠체어리프트
S1_2_0356,2호선,신당,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[1호기]2번출구측
S1_2_0356,2호선,신당,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[3호기]상왕십리방면7-4
S1_2_0356,2호선,신당,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]동대문역사문화공원방면3-4
S1_2_0156,2호선,동대문역사문화공원,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_2_0156,2호선,동대문역사문화공원,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,을지로4가 방면 엘리베이터
S1_2_0156,2호선,동대문역사문화공원,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,신당 방면 엘리베이터
S1_2_0156,2호선,동대문역사문화공원,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,대합실 방향 엘리베이터
S1_2_0156,2호선,동대문역사문화공원,move_path,paren,0,B1,B3,2,down,EV,엘리베이터,4호선 승강장 방향 엘리베이터
S1_2_0156,2호선,동대문역사문화공원,move_path,paren,0,B3,B5,2,down,EV,엘리베이터,5호선 승강장 방향 엘리베이터
S1_2_0156,2호선,동대문역사문화공원,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]1번출구측
S1_2_0156,2호선,동대문역사문화공원,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]신당방면3-2
S1_2_0156,2호선,동대문역사문화공원,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]을지로4가방면8-3
S1_2_0465,2호선,을지로4가,move_path,inline,1,1F,B1,1,down,EV,엘리베이터,8번 출입구 옆 엘리베이터
S1_2_0465,2호선,을지로4가,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,동대문역사문화공원 방면 엘리베이터
S1_2_0465,2호선,을지로4가,move_path,inline,1,B1,B2,1,down,EV,엘리베이터,10번출구 엘리베이터
S1_2_0465,2호선,을지로4가,move_path,inline,1,B2,B1,1,up,EV,엘리베이터,지하2층 승강장에서 엘리베이터
S1_2_0465,2호선,을지로4가,move_path,inline,0,B1,B5,4,down,EV,엘리베이터,을지로3가방면 표 내는 곳 옆의 엘리베이터
S1_2_0465,2호선,을지로4가,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]8번출구측
S1_2_0465,2호선,을지로4가,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]동대문역사문화공원방면8-3
S1_2_0465,2호선,을지로4가,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]을지로3가방면3-2
S1_2_0464,2호선,을지로3가,move_path,paren,0,1F,B1,1,down,EV,엘리베이터,10번 출입구 옆 엘리베이터
S1_2_0464,2호선,을지로3가,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,을지로입구 방면 엘리베이터
S1_2_0464,2호선,을지로3가,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,을지로4가 방면 엘리베이터
S1_2_0464,2호선,을지로3가,move_path,paren,0,1F,B1,1,down,EV,엘리베이터,12번 출입구 옆 엘리베이터
S1_2_0464,2호선,을지로3가,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,대합실 방향 엘리베이터
S1_2_0464,2호선,을지로3가,move_path,paren,0,B1,B3,2,down,EV,엘리베이터,3호선 승강장 방향 엘리베이터
S1_2_0464,2호선,을지로3가,move_path,,,B2,B2,0,same,PASSAGE,환승통로,3호선 연결통로로 이동
S1_2_0464,2호선,을지로3가,move_path,paren,0,B2,B3,1,down,EV,엘리베이터,3호선 승강장 방향 엘리베이터
