are_cd,are_nm,rail_opr_istt_cd,ln_cd,ln_nm,prpr_stin_cd,stin_nm,facility_cd,facility_nm,grnd_dv_cd,grnd_dv_nm,stin_flor,floor_label,detail_location,trfc_weak_dv_cd,trfc_weak_dv_nm,ml_fml_dv_cd,ml_fml_dv_nm
01,수도권,KR,3,3호선,0268,삼송,EV,일반승강기,2,지하,2,지하 2층,"[2호기](B2)대화역방향승강장7-4출입문앞(B1)6번출입구방향,대화행표내는곳내계단옆",,,,
01,수도권,S1,3,3호선,0536,지축,EV,일반승강기,1,지상,2,지상 2층,"[1호기]삼송방면2-1,구파발방면9-4",,,,
01,수도권,S1,3,3호선,0536,지축,EV,일반승강기,1,지상,1,지상 1층,"[1호기]삼송방면2-1,구파발방면9-4",,,,
01,수도권,S1,3,3호선,0536,지축,INFO,고객센터,1,지상,1,지상 1층,1층 대합실,,,,
01,수도권,S1,3,3호선,0078,구파발,EV,일반승강기,1,지상,1,지상 1층,[2호기]1번출구측,,,,
01,수도권,S1,3,3호선,0078,구파발,EV,일반승강기,2,지하,1,지하 1층,[2호기]1번출구측,,,,
01,수도권,S1,3,3호선,0078,구파발,EV,일반승강기,2,지하,1,지하 1층,"[1호기]지축방면5-3,연신내방면6-2",,,,
01,수도권,S1,3,3호선,0078,구파발,TOLT,일반화장실(남),2,지하,1,지하 1층,지하1층 대합실 (가) 표 내는 곳 외부,1,일반,1,남
01,수도권,S1,3,3호선,0078,구파발,TOLT,일반화장실(여),2,지하,1,지하 1층,지하1층 대합실 (가) 표 내는 곳 외부,1,일반,2,여
01,수도권,S1,3,3호선,0078,구파발,TOLT,장애인화장실(남),2,지하,1,지하 1층,지하1층 대합실 (가) 표 내는 곳 외부,2,장애인,1,남
01,수도권,S1,3,3호선,0078,구파발,TOLT,장애인화장실(여),2,지하,1,지하 1층,지하1층 대합실 (가) 표 내는 곳 외부,2,장애인,2,여
01,수도권,S1,3,3호선,0078,구파발,INFO,고객센터,2,지하,1,지하 1층,B1층 대합실,,,,
01,수도권,S1,3,3호선,0078,구파발,LARM,수유실,2,지하,1,지하 1층,B1 고객안전실  인접,,,,
01,수도권,S1,3,3호선,0078,구파발,EV,일반승강기,2,지하,2,지하 2층,"[1호기]지축방면5-3,연신내방면6-2",,,,
01,수도권,S1,3,3호선,0418,연신내,EV,일반승강기,2,지하,1,지하 1층,"[1호기]구파발방면6-1,불광방면5-4",,,,
01,수도권,S1,3,3호선,0418,연신내,TOLT,일반화장실(남),2,지하,1,지하 1층,지하 1층 대합실 라 표 내는 곳 내부,1,일반,1,남
01,수도권,S1,3,3호선,0418,연신내,TOLT,일반화장실(여),2,지하,1,지하 1층,지하 1층 대합실 라 표 내는 곳 내부,1,일반,2,여
01,수도권,S1,3,3호선,0418,연신내,TOLT,장애인화장실(남),2,지하,1,지하 1층,지하 1층 대합실 라 표 내는 곳 내부,2,장애인,1,남
01,수도권,S1,3,3호선,0418,연신내,TOLT,장애인화장실(여),2,지하,1,지하 1층,지하 1층 대합실 라 표 내는 곳 내부,2,장애인,2,여
01,수도권,S1,3,3호선,0418,연신내,INFO,고객센터,2,지하,1,지하 1층,B1층 대합실,,,,
01,수도권,S1,3,3호선,0418,연신내,EV,일반승강기,2,지하,2,지하 2층,"[1호기]구파발방면6-1,불광방면5-4",,,,
01,수도권,S1,3,3호선,0255,불광,EV,일반승강기,1,지상,1,지상 1층,[4호기]3번출구측,,,,
01,수도권,S1,3,3호선,0255,불광,EV,일반승강기,1,지상,1,지상 1층,[3호기]1번출구측,,,,
01,수도권,S1,3,3호선,0255,불광,EV,일반승강기,2,지하,1,지하 1층,[4호기]3번출구측,,,,
01,수도권,S1,3,3호선,0255,불광,EV,일반승강기,2,지하,1,지하 1층,[3호기]1번출구측,,,,
01,수도권,S1,3,3호선,0255,불광,EV,일반승강기,2,지하,1,지하 1층,[2호기]녹번방면8-2,,,,
01,수도권,S1,3,3호선,0255,불광,EV,일반승강기,2,지하,1,지하 1층,[1호기]연신내방면3-3,,,,
01,수도권,S1,3,3호선,0255,불광,ELEC,전동휠체어충전설비,2,지하,1,지하 1층,가 게이트 옆,,,,
01,수도권,S1,3,3호선,0255,불광,TOLT,일반화장실(남),2,지하,1,지하 1층,지하1층 대합실 (나) 표 내는 곳 외부,1,일반,1,남
01,수도권,S1,3,3호선,0255,불광,TOLT,일반화장실(여),2,지하,1,지하 1층,지하1층 대합실 (나) 표 내는 곳 외부,1,일반,2,여
01,수도권,S1,3,3호선,0255,불광,TOLT,장애인화장실(남),2,지하,1,지하 1층,지하1층 대합실 (나) 표 내는 곳 외부,2,장애인,1,남
01,수도권,S1,3,3호선,0255,불광,TOLT,장애인화장실(여),2,지하,1,지하 1층,지하1층 대합실 (나) 표 내는 곳 외부,2,장애인,2,여
01,수도권,S1,3,3호선,0255,불광,INFO,고객센터,2,지하,1,지하 1층,B1층 대합실,,,,
01,수도권,S1,3,3호선,0255,불광,EV,일반승강기,2,지하,2,지하 2층,[1호기]연신내방면3-3,,,,
01,수도권,S1,3,3호선,0255,불광,EV,일반승강기,2,지하,2,지하 2층,[2호기]녹번방면8-2,,,,
01,수도권,S1,3,3호선,0116,녹번,EV,일반승강기,1,지상,1,지상 1층,[3호기]1번출구측,,,,
01,수도권,S1,3,3호선,0116,녹번,EV,일반승강기,1,지상,1,지상 1층,[2호기]3번출구측,,,,
01,수도권,S1,3,3호선,0116,녹번,EV,일반승강기,2,지하,1,지하 1층,[2호기]3번출구측,,,,
01,수도권,S1,3,3호선,0116,녹번,EV,일반승강기,2,지하,1,지하 1층,[3호기]1번출구측,,,,
01,수도권,S1,3,3호선,0116,녹번,EV,일반승강기,2,지하,1,지하 1층,"[1호기]불광방면3-1,홍제방면8-4",,,,
01,수도권,S1,3,3호선,0116,녹번,TOLT,일반화장실(남),2,지하,1,지하 1층,지하1층 대합실 표 내는 곳 외부,1,일반,1,남
01,수도권,S1,3,3호선,0116,녹번,TOLT,일반화장실(여),2,지하,1,지하 1층,지하1층 대합실 표 내는 곳 외부,1,일반,2,여
01,수도권,S1,3,3호선,0116,녹번,TOLT,장애인화장실(남),2,지하,1,지하 1층,지하1층 대합실 표 내는 곳 외부,2,장애인,1,남
01,수도권,S1,3,3호선,0116,녹번,TOLT,장애인화장실(여),2,지하,1,지하 1층,지하1층 대합실 표 내는 곳 외부,2,장애인,2,여
01,수도권,S1,3,3호선,0116,녹번,INFO,고객센터,2,지하,1,지하 1층,B1층 대합실,,,,
01,수도권,S1,3,3호선,0116,녹번,EV,일반승강기,2,지하,2,지하 2층,"[1호기]불광방면3-1,홍제방면8-4",,,,
01,수도권,S1,3,3호선,0597,홍제,EV,일반승강기,1,지상,1,지상 1층,[3호기]1번출구측,,,,
01,수도권,S1,3,3호선,0597,홍제,EV,일반승강기,1,지상,1,지상 1층,[2호기]4번출구측,,,,
01,수도권,S1,3,3호선,0597,홍제,EV,일반승강기,2,지하,1,지하 1층,[3호기]1번출구측,,,,
01,수도권,S1,3,3호선,0597,홍제,EV,일반승강기,2,지하,1,지하 1층,[2호기](B2-F1)4번 출입구측,,,,
01,수도권,S1,3,3호선,0597,홍제,TOLT,일반화장실(남),2,지하,1,지하 1층,지하1층 대합실 상가(다이소) 옆,1,일반,1,남
01,수도권,S1,3,3호선,0597,홍제,TOLT,일반화장실(여),2,지하,1,지하 1층,지하1층 대합실 상가(다이소) 옆,1,일반,2,여
01,수도권,S1,3,3호선,0597,홍제,EV,일반승강기,2,지하,2,지하 2층,[2호기]4번출구측,,,,
01,수도권,S1,3,3호선,0597,홍제,EV,일반승강기,2,지하,2,지하 2층,"[1호기]녹번방면3-4,무악재방면8-1",,,,
01,수도권,S1,3,3호선,0597,홍제,TOLT,일반화장실(남),2,지하,2,지하 2층,지하2층 대합실 다개집표기 앞,1,일반,1,남
01,수도권,S1,3,3호선,0597,홍제,TOLT,일반화장실(여),2,지하,2,지하 2층,지하2층 대합실 다개집표기 앞,1,일반,2,여
01,수도권,S1,3,3호선,0597,홍제,TOLT,장애인화장실(남),2,지하,2,지하 2층,지하2층 대합실 다개집표기 앞,2,장애인,1,남
01,수도권,S1,3,3호선,0597,홍제,TOLT,장애인화장실(여),2,지하,2,지하 2층,지하2층 대합실 다개집표기 앞,2,장애인,2,여
01,수도권,S1,3,3호선,0597,홍제,INFO,고객센터,2,지하,2,지하 2층,B2층 대합실,,,,
01,수도권,S1,3,3호선,0597,홍제,EV,일반승강기,2,지하,3,지하 3층,"[1호기]녹번방면3-4,무악재방면8-1",,,,
01,수도권,S1,3,3호선,0205,무악재,EV,일반승강기,1,지상,1,지상 1층,[3호기]1번출구측,,,,
01,수도권,S1,3,3호선,0205,무악재,EV,일반승강기,2,지하,1,지하 1층,[3호기](B2-F1)(B2) 3호선 지하2층 대합실 (1F)1번 출입구 옆,,,,
01,수도권,S1,3,3호선,0205,무악재,EV,일반승강기,2,지하,2,지하 2층,[3호기]1번출구측,,,,
01,수도권,S1,3,3호선,0205,무악재,EV,일반승강기,2,지하,2,지하 2층,[2호기]독립문방면8-2,,,,
01,수도권,S1,3,3호선,0205,무악재,EV,일반승강기,2,지하,2,지하 2층,[1호기]홍제방면3-3,,,,
01,수도권,S1,3,3호선,0205,무악재,ELEC,전동휠체어충전설비,2,지하,2,지하 2층,1번출입구에서 지하2층으로 내려온후 좌측 7m,,,,
01,수도권,S1,3,3호선,0205,무악재,TOLT,일반화장실(남),2,지하,2,지하 2층,지하2층 대합실 (가) 표 내는 곳 내부,1,일반,1,남
01,수도권,S1,3,3호선,0205,무악재,TOLT,일반화장실(여),2,지하,2,지하 2층,지하2층 대합실 (가) 표 내는 곳 내부,1,일반,2,여
01,수도권,S1,3,3호선,0205,무악재,TOLT,장애인화장실(남),2,지하,2,지하 2층,지하2층 대합실 (가) 표 내는 곳 내부,2,장애인,1,남
01,수도권,S1,3,3호선,0205,무악재,TOLT,장애인화장실(여),2,지하,2,지하 2층,지하2층 대합실 (가) 표 내는 곳 내부,2,장애인,2,여
01,수도권,S1,3,3호선,0205,무악재,INFO,고객센터,2,지하,2,지하 2층,B2층 대합실,,,,
01,수도권,S1,3,3호선,0205,무악재,EV,일반승강기,2,지하,3,지하 3층,[1호기]홍제방면3-3,,,,
01,수도권,S1,3,3호선,0205,무악재,EV,일반승강기,2,지하,3,지하 3층,[2호기]독립문방면8-2,,,,
01,수도권,S1,3,3호선,0150,독립문,EV,일반승강기,1,지상,1,지상 1층,[2호기]4번출구측,,,,
01,수도권,S1,3,3호선,0150,독립문,EV,일반승강기,2,지하,1,지하 1층,[2호기](B2-F1)4번 출입구측,,,,
01,수도권,S1,3,3호선,0150,독립문,ELEC,전동휠체어충전설비,2,지하,1,지하 1층,4번 출입에서 지하1층으로 내려온 후 좌측 65m,,,,
01,수도권,S1,3,3호선,0150,독립문,EV,일반승강기,2,지하,2,지하 2층,[2호기]4번출구측,,,,
01,수도권,S1,3,3호선,0150,독립문,EV,일반승강기,2,지하,2,지하 2층,"[1호기]무악재방면9-1,경복궁방면2-4",,,,
01,수도권,S1,3,3호선,0150,독립문,TOLT,일반화장실(남),2,지하,2,지하 2층,지하2층 대합실 (나) 표 내는 곳 내부,1,일반,1,남
01,수도권,S1,3,3호선,0150,독립문,TOLT,일반화장실(여),2,지하,2,지하 2층,지하2층 대합실 (나) 표 내는 곳 내부,1,일반,2,여
01,수도권,S1,3,3호선,0150,독립문,TOLT,장애인화장실(남),2,지하,2,지하 2층,지하2층 대합실 (나) 표 내는 곳 내부,2,장애인,1,남
01,수도권,S1,3,3호선,0150,독립문,TOLT,장애인화장실(여),2,지하,2,지하 2층,지하2층 대합실 (나) 표 내는 곳 내부,2,장애인,2,여
01,수도권,S1,3,3호선,0150,독립문,INFO,고객센터,2,지하,2,지하 2층,B2층 대합실,,,,
01,수도권,S1,3,3호선,0150,독립문,LARM,수유실,2,지하,2,지하 2층,B2 고객안전실  내부,,,,
01,수도권,S1,3,3호선,0150,독립문,EV,일반승강기,2,지하,3,지하 3층,"[1호기]무악재방면9-1,경복궁방면2-4",,,,
01,수도권,S1,3,3호선,0040,경복궁,EV,일반승강기,1,지상,1,지상 1층,[2호기]4번출구측,,,,
01,수도권,S1,3,3호선,0040,경복궁,EV,일반승강기,2,지하,1,지하 1층,[2호기](B2-F1)4번 출입구측,,,,
01,수도권,S1,3,3호선,0040,경복궁,EV,일반승강기,2,지하,2,지하 2층,[2호기]4번출구측,,,,
01,수도권,S1,3,3호선,0040,경복궁,EV,일반승강기,2,지하,2,지하 2층,"[1호기]독립문방면6-2,안국방면5-3",,,,
01,수도권,S1,3,3호선,0040,경복궁,TOLT,일반화장실(남),2,지하,2,지하 2층,지하2층 대합실 (가) 표 내는 곳 내부,1,일반,1,남
01,수도권,S1,3,3호선,0040,경복궁,TOLT,일반화장실(여),2,지하,2,지하 2층,지하2층 대합실 (가) 표 내는 곳 내부,1,일반,2,여
01,수도권,S1,3,3호선,0040,경복궁,TOLT,장애인화장실(남),2,지하,2,지하 2층,지하2층 대합실 (가) 표 내는 곳 내부,2,장애인,1,남
01,수도권,S1,3,3호선,0040,경복궁,TOLT,장애인화장실(여),2,지하,2,지하 2층,지하2층 대합실 (가) 표 내는 곳 내부,2,장애인,2,여
01,수도권,S1,3,3호선,0040,경복궁,INFO,고객센터,2,지하,2,지하 2층,B2층 대합실,,,,
01,수도권,S1,3,3호선,0040,경복궁,EV,일반승강기,2,지하,3,지하 3층,"[1호기]독립문방면6-2,안국방면5-3",,,,
01,수도권,S1,3,3호선,0387,안국,EV,일반승강기,1,지상,1,지상 1층,[2호기]6번출구측,,,,
01,수도권,S1,3,3호선,0387,안국,EV,일반승강기,2,지하,1,지하 1층,[2호기](B2-F1)6번 출입구측,,,,
01,수도권,S1,3,3호선,0387,안국,EV,일반승강기,2,지하,2,지하 2층,[2호기]6번출구측,,,,
01,수도권,S1,3,3호선,0387,안국,EV,일반승강기,2,지하,2,지하 2층,"[1호기]경복궁방면3-2,종로3가방면8-3",,,,
01,수도권,S1,3,3호선,0387,안국,EV,일반승강기,2,지하,3,지하 3층,"[1호기]경복궁방면3-2,종로3가방면8-3",,,,
01,수도권,S1,3,3호선,0387,안국,ELEC,전동휠체어충전설비,2,지하,3,지하 3층,지하3층 외부 E/V 앞쪽 3m 지점,,,,
01,수도권,S1,3,3호선,0387,안국,TOLT,일반화장실(남),2,지하,3,지하 3층,지하3층 대합실 A계단 방면,1,일반,1,남
01,수도권,S1,3,3호선,0387,안국,TOLT,일반화장실(여),2,지하,3,지하 3층,지하3층 대합실 A계단 방면,1,일반,2,여
01,수도권,S1,3,3호선,0387,안국,TOLT,장애인화장실(남),2,지하,3,지하 3층,지하3층 대합실 A계단 방면,2,장애인,1,남
01,수도권,S1,3,3호선,0387,안국,TOLT,장애인화장실(여),2,지하,3,지하 3층,지하3층 대합실 A계단 방면,2,장애인,2,여
01,수도권,S1,3,3호선,0387,안국,INFO,고객센터,2,지하,3,지하 3층,B3층 대합실,,,,
01,수도권,S1,3,3호선,0515,종로3가,EV,일반승강기,1,지상,1,지상 1층,[2호기]8번출구측,,,,
01,수도권,S1,3,3호선,0515,종로3가,EV,일반승강기,2,지하,1,지하 1층,[2호기]8번출구측,,,,
01,수도권,S1,3,3호선,0515,종로3가,EV,일반승강기,2,지하,2,지하 2층,[2호기](B3-B1)8번 출입구,,,,
01,수도권,S1,3,3호선,0515,종로3가,EV,일반승강기,2,지하,2,지하 2층,"[1호기]안국방면4-3,을지로3가방면7-1",,,,
01,수도권,S1,3,3호선,0515,종로3가,INFO,고객센터,2,지하,2,지하 2층,B2층 대합실,,,,
01,수도권,S1,3,3호선,0515,종로3가,EV,일반승강기,2,지하,3,지하 3층,"[1호기](B4-B2)지축방향 4-3, 오금방향 7-1",,,,
01,수도권,S1,3,3호선,0515,종로3가,TOLT,일반화장실(남),2,지하,3,지하 3층,지하3층,1,일반,1,남
01,수도권,S1,3,3호선,0515,종로3가,TOLT,일반화장실(여),2,지하,3,지하 3층,지하3층,1,일반,2,여
01,수도권,S1,3,3호선,0515,종로3가,TOLT,장애인화장실(남),2,지하,3,지하 3층,지하3층,2,장애인,1,남
01,수도권,S1,3,3호선,0515,종로3가,TOLT,장애인화장실(여),2,지하,3,지하 3층,지하3층,2,장애인,2,여
01,수도권,S1,3,3호선,0515,종로3가,EV,일반승강기,2,지하,4,지하 4층,"[1호기]안국방면4-3,을지로3가방면7-1",,,,
01,수도권,S1,3,3호선,0464,을지로3가,EV,일반승강기,1,지상,1,지상 1층,[2호기]10번출구측,,,,
01,수도권,S1,3,3호선,0464,을지로3가,EV,일반승강기,2,지하,1,지하 1층,[2호기]10번출구측,,,,
01,수도권,S1,3,3호선,0464,을지로3가,EV,일반승강기,2,지하,1,지하 1층,"[1호기]종로3가방면6-3,충무로방면5-2",,,,
01,수도권,S1,3,3호선,0464,을지로3가,INFO,고객센터,2,지하,1,지하 1층,B1층 대합실,,,,
01,수도권,S1,3,3호선,0464,을지로3가,EV,일반승강기,2,지하,2,지하 2층,[1호기](B3-B1)섬식(상) 6-3,,,,
01,수도권,S1,3,3호선,0464,을지로3가,TOLT,일반화장실(남),2,지하,2,지하 2층,가 대합실 역무실 아래 지하 2층,1,일반,1,남
01,수도권,S1,3,3호선,0464,을지로3가,TOLT,일반화장실(여),2,지하,2,지하 2층,가 대합실 역무실 아래 지하 2층,1,일반,2,여
01,수도권,S1,3,3호선,0464,을지로3가,TOLT,장애인화장실(남),2,지하,2,지하 2층,가 대합실 역무실 아래 지하 2층,2,장애인,1,남
01,수도권,S1,3,3호선,0464,을지로3가,TOLT,장애인화장실(여),2,지하,2,지하 2층,가 대합실 역무실 아래 지하 2층,2,장애인,2,여
01,수도권,S1,3,3호선,0464,을지로3가,EV,일반승강기,2,지하,3,지하 3층,"[1호기]종로3가방면6-3,충무로방면5-2",,,,
01,수도권,S1,3,3호선,0563,충무로,INFO,고객센터,2,지하,1,지하 1층,B1층 대합실,,,,
01,수도권,S1,3,3호선,0157,동대입구,EV,일반승강기,1,지상,1,지상 1층,[4호기]2번출구측,,,,
01,수도권,S1,3,3호선,0157,동대입구,EV,일반승강기,1,지상,1,지상 1층,[3호기]6번출구측,,,,
01,수도권,S1,3,3호선,0157,동대입구,EV,일반승강기,2,지하,1,지하 1층,[3호기](B2-F1)6번 출입구측,,,,
01,수도권,S1,3,3호선,0157,동대입구,EV,일반승강기,2,지하,1,지하 1층,[2호기]대합실(F계단측),,,,
01,수도권,S1,3,3호선,0157,동대입구,EV,일반승강기,2,지하,2,지하 2층,[2호기]대합실(F계단측),,,,
01,수도권,S1,3,3호선,0157,동대입구,EV,일반승강기,2,지하,2,지하 2층,[3호기]6번출구측,,,,
01,수도권,S1,3,3호선,0157,동대입구,EV,일반승강기,2,지하,2,지하 2층,[4호기]2번출구측,,,,
01,수도권,S1,3,3호선,0157,동대입구,EV,일반승강기,2,지하,2,지하 2층,"[1호기]충무로방면3-1,약수방면8-4",,,,
01,수도권,S1,3,3호선,0157,동대입구,TOLT,일반화장실(남),2,지하,2,지하 2층,"대합실 2층 ""가"" 표 내는 곳 앞",1,일반,1,남
01,수도권,S1,3,3호선,0157,동대입구,TOLT,일반화장실(여),2,지하,2,지하 2층,"대합실 2층 ""가"" 표 내는 곳 앞",1,일반,2,여
01,수도권,S1,3,3호선,0157,동대입구,TOLT,장애인화장실(남),2,지하,2,지하 2층,"대합실 2층 ""가"" 표 내는 곳 앞",2,장애인,1,남
01,수도권,S1,3,3호선,0157,동대입구,TOLT,장애인화장실(여),2,지하,2,지하 2층,"대합실 2층 ""가"" 표 내는 곳 앞",2,장애인,2,여
01,수도권,S1,3,3호선,0157,동대입구,EV,일반승강기,2,지하,3,지하 3층,"[1호기]충무로방면3-1,약수방면8-4",,,,
01,수도권,S1,3,3호선,0157,동대입구,INFO,고객센터,2,지하,3,지하 3층,B3층 대합실,,,,
01,수도권,S1,3,3호선,0397,약수,EV,일반승강기,1,지상,1,지상 1층,[2호기]3번출구측,,,,
01,수도권,S1,3,3호선,0397,약수,EV,일반승강기,2,지하,1,지하 1층,[2호기]3번출구측,,,,
01,수도권,S1,3,3호선,0397,약수,EV,일반승강기,2,지하,1,지하 1층,"[1호기]동대입구방면8-4,금호방면3-1",,,,
01,수도권,S1,3,3호선,0397,약수,TOLT,일반화장실(남),2,지하,1,지하 1층,(지하1층 표 내는 곳 내 대합실),1,일반,1,남
01,수도권,S1,3,3호선,0397,약수,TOLT,일반화장실(여),2,지하,1,지하 1층,(지하1층 표 내는 곳 내 대합실),1,일반,2,여
01,수도권,S1,3,3호선,0397,약수,TOLT,장애인화장실(남),2,지하,1,지하 1층,(지하1층 표 내는 곳 내 대합실),2,장애인,1,남
01,수도권,S1,3,3호선,0397,약수,TOLT,장애인화장실(여),2,지하,1,지하 1층,(지하1층 표 내는 곳 내 대합실),2,장애인,2,여
01,수도권,S1,3,3호선,0397,약수,INFO,고객센터,2,지하,1,지하 1층,B1층 대합실,,,,
01,수도권,S1,3,3호선,0397,약수,EV,일반승강기,2,지하,2,지하 2층,"[1호기]동대입구방면8-4,금호방면3-1",,,,
01,수도권,S1,3,3호선,0093,금호,EV,일반승강기,1,지상,1,지상 1층,[3호기]3번출구측,,,,
01,수도권,S1,3,3호선,0093,금호,EV,일반승강기,1,지상,1,지상 1층,[2호기]2번출구측,,,,
01,수도권,S1,3,3호선,0093,금호,EV,일반승강기,2,지하,1,지하 1층,[2호기]2번출구측,,,,
01,수도권,S1,3,3호선,0093,금호,EV,일반승강기,2,지하,1,지하 1층,[3호기]3번출구측,,,,
01,수도권,S1,3,3호선,0093,금호,EV,일반승강기,2,지하,1,지하 1층,"[1호기]약수방면3-2,옥수방면8-3",,,,
01,수도권,S1,3,3호선,0093,금호,TOLT,일반화장실(남),2,지하,1,지하 1층,지하1층 (가) 표 내는 곳 내 대합실,1,일반,1,남
01,수도권,S1,3,3호선,0093,금호,TOLT,일반화장실(여),2,지하,1,지하 1층,지하1층 (가) 표 내는 곳 내 대합실,1,일반,2,여
01,수도권,S1,3,3호선,0093,금호,TOLT,장애인화장실(남),2,지하,1,지하 1층,지하1층 (가) 표 내는 곳 내 대합실,2,장애인,1,남
01,수도권,S1,3,3호선,0093,금호,TOLT,장애인화장실(여),2,지하,1,지하 1층,지하1층 (가) 표 내는 곳 내 대합실,2,장애인,2,여
01,수도권,S1,3,3호선,0093,금호,INFO,고객센터,2,지하,1,지하 1층,B1층 대합실,,,,
01,수도권,S1,3,3호선,0093,금호,EV,일반승강기,2,지하,2,지하 2층,"[1호기]약수방면3-2,옥수방면8-3",,,,
01,수도권,S1,3,3호선,0434,옥수,EV,일반승강기,1,지상,3,지상 3층,[2호기]압구정방면1-2,,,,
01,수도권,S1,3,3호선,0434,옥수,EV,일반승강기,1,지상,3,지상 3층,[1호기]금호방면10-1,,,,
01,수도권,S1,3,3호선,0434,옥수,TOLT,일반화장실(남),1,지상,3,지상 3층,3층 환승통로측,1,일반,1,남
01,수도권,S1,3,3호선,0434,옥수,TOLT,일반화장실(남),1,지상,3,지상 3층,3층 금호역측,1,일반,1,남
01,수도권,S1,3,3호선,0434,옥수,TOLT,일반화장실(여),1,지상,3,지상 3층,3층 금호역측,1,일반,2,여
01,수도권,S1,3,3호선,0434,옥수,TOLT,일반화장실(여),1,지상,3,지상 3층,3층 환승통로측,1,일반,2,여
01,수도권,S1,3,3호선,0434,옥수,TOLT,장애인화장실(남),1,지상,3,지상 3층,3층 환승통로측,2,장애인,1,남
01,수도권,S1,3,3호선,0434,옥수,TOLT,장애인화장실(여),1,지상,3,지상 3층,3층 환승통로측,2,장애인,2,여
01,수도권,S1,3,3호선,0434,옥수,LARM,수유실,1,지상,3,지상 3층,F3 고객안전실방면 게이트 옆,,,,
01,수도권,S1,3,3호선,0434,옥수,EV,일반승강기,1,지상,2,지상 2층,[2호기]압구정방면1-2,,,,
01,수도권,S1,3,3호선,0434,옥수,EV,일반승강기,1,지상,2,지상 2층,[1호기]금호방면10-1,,,,
01,수도권,S1,3,3호선,0434,옥수,EV,일반승강기,1,지상,2,지상 2층,"[3호기]4,5번출구측",,,,
01,수도권,S1,3,3호선,0434,옥수,EV,일반승강기,1,지상,1,지상 1층,"[3호기]4,5번출구측",,,,
01,수도권,S1,3,3호선,0434,옥수,ELEC,전동휠체어충전설비,2,지하,3,지하 3층,4번 출구 E/S 위 좌측 벽면,,,,
01,수도권,S1,3,3호선,0434,옥수,INFO,고객센터,2,지하,3,지하 3층,B3층 대합실,,,,
01,수도권,S1,3,3호선,0392,압구정,EV,일반승강기,1,지상,1,지상 1층,[4호기]2번출구측,,,,
01,수도권,S1,3,3호선,0392,압구정,EV,일반승강기,1,지상,1,지상 1층,[3호기]3번출구측,,,,
01,수도권,S1,3,3호선,0392,압구정,EV,일반승강기,2,지하,1,지하 1층,[4호기]2번출구측,,,,
01,수도권,S1,3,3호선,0392,압구정,EV,일반승강기,2,지하,1,지하 1층,[3호기]3번출구측,,,,
01,수도권,S1,3,3호선,0392,압구정,EV,일반승강기,2,지하,1,지하 1층,[2호기]신사방면3-2,,,,
01,수도권,S1,3,3호선,0392,압구정,EV,일반승강기,2,지하,1,지하 1층,[1호기]옥수방면8-2,,,,
01,수도권,S1,3,3호선,0392,압구정,TOLT,일반화장실(남),2,지하,1,지하 1층,지하 1층,1,일반,1,남
01,수도권,S1,3,3호선,0392,압구정,TOLT,일반화장실(여),2,지하,1,지하 1층,지하 1층,1,일반,2,여
01,수도권,S1,3,3호선,0392,압구정,TOLT,장애인화장실(남),2,지하,1,지하 1층,지하 1층,2,장애인,1,남
01,수도권,S1,3,3호선,0392,압구정,TOLT,장애인화장실(여),2,지하,1,지하 1층,지하 1층,2,장애인,2,여
01,수도권,S1,3,3호선,0392,압구정,INFO,고객센터,2,지하,1,지하 1층,B1층 대합실,,,,
01,수도권,S1,3,3호선,0392,압구정,EV,일반승강기,2,지하,2,지하 2층,[1호기]옥수방면8-2,,,,
01,수도권,S1,3,3호선,0392,압구정,EV,일반승강기,2,지하,2,지하 2층,[2호기]신사방면3-2,,,,
01,수도권,S1,3,3호선,0365,신사,EV,일반승강기,1,지상,1,지상 1층,[4호기]8번출구측,,,,
01,수도권,S1,3,3호선,0365,신사,EV,일반승강기,1,지상,1,지상 1층,[3호기]1번출구측,,,,
01,수도권,S1,3,3호선,0365,신사,EV,일반승강기,2,지하,1,지하 1층,[4호기]8번출구측,,,,
01,수도권,S1,3,3호선,0365,신사,EV,일반승강기,2,지하,1,지하 1층,[3호기]1번출구측,,,,
01,수도권,S1,3,3호선,0365,신사,EV,일반승강기,2,지하,1,지하 1층,[2호기]잠원방면8-3,,,,
01,수도권,S1,3,3호선,0365,신사,EV,일반승강기,2,지하,1,지하 1층,[1호기]압구정방면3-1,,,,
01,수도권,S1,3,3호선,0365,신사,TOLT,일반화장실(남),2,지하,1,지하 1층,지하 1층,1,일반,1,남
01,수도권,S1,3,3호선,0365,신사,TOLT,일반화장실(여),2,지하,1,지하 1층,지하 1층,1,일반,2,여
01,수도권,S1,3,3호선,0365,신사,TOLT,장애인화장실(남),2,지하,1,지하 1층,지하 1층,2,장애인,1,남
01,수도권,S1,3,3호선,0365,신사,TOLT,장애인화장실(여),2,지하,1,지하 1층,지하 1층,2,장애인,2,여
01,수도권,S1,3,3호선,0365,신사,INFO,고객센터,2,지하,1,지하 1층,B1층 대합실,,,,
01,수도권,S1,3,3호선,0365,신사,EV,일반승강기,2,지하,2,지하 2층,[1호기]압구정방면3-1,,,,
01,수도권,S1,3,3호선,0365,신사,EV,일반승강기,2,지하,2,지하 2층,[2호기]잠원방면8-3,,,,
01,수도권,S1,3,3호선,0500,잠원,EV,일반승강기,1,지상,1,지상 1층,[3호기]1번출구측,,,,
