station_id,ln_nm,stin_nm,floor,level,floor_label,kind,label,detail
S1_3_0494,3호선,일원,B1,-1,지하 1층,엘리베이터,일반승강기,[3호기](B2-F1)1번 출입구측
S1_3_0494,3호선,일원,B2,-2,지하 2층,대합실,대합실,
S1_3_0494,3호선,일원,B2,-2,지하 2층,개찰구,표 내는 곳,
S1_3_0494,3호선,일원,B2,-2,지하 2층,엘리베이터,일반승강기,[3호기]1번출구측
S1_3_0494,3호선,일원,B2,-2,지하 2층,엘리베이터,일반승강기,[4호기]1번출구측
S1_3_0494,3호선,일원,B2,-2,지하 2층,엘리베이터,일반승강기,[1호기]대청방면6-3
S1_3_0494,3호선,일원,B2,-2,지하 2층,엘리베이터,일반승강기,[2호기]수서방면5-2
S1_3_0494,3호선,일원,B2,-2,지하 2층,화장실,일반화장실(남),"대합실 B2층 7번출입구옆, 역무실 앞"
S1_3_0494,3호선,일원,B2,-2,지하 2층,화장실,일반화장실(여),"대합실 B2층 7번출입구옆, 역무실 앞"
S1_3_0494,3호선,일원,B2,-2,지하 2층,화장실,장애인화장실(남),"대합실 B2층 7번출입구옆, 역무실 앞"
S1_3_0494,3호선,일원,B2,-2,지하 2층,화장실,장애인화장실(여),"대합실 B2층 7번출입구옆, 역무실 앞"
S1_3_0494,3호선,일원,B2,-2,지하 2층,고객센터,고객센터,B2층 대합실
S1_3_0494,3호선,일원,B3,-3,지하 3층,엘리베이터,일반승강기,[1호기]대청방면6-3
S1_3_0494,3호선,일원,B3,-3,지하 3층,엘리베이터,일반승강기,[2호기]수서방면5-2
S1_3_0494,3호선,일원,B3,-3,지하 3층,승강장,3호선 승강장 (대청 방면),상대식
S1_3_0494,3호선,일원,B3,-3,지하 3층,승강장,3호선 승강장 (수서 방면),상대식
S1_3_0337,3호선,수서,1F,1,지상 1층,엘리베이터,일반승강기,[4호기]5번출구측
S1_3_0337,3호선,수서,1F,1,지상 1층,엘리베이터,일반승강기,[3호기]1번출구측
S1_3_0337,3호선,수서,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
S1_3_0337,3호선,수서,1F,1,지상 1층,출입구,5번 출입구,교통약자 동선 연결
S1_3_0337,3호선,수서,B1,-1,지하 1층,대합실,대합실,
S1_3_0337,3호선,수서,B1,-1,지하 1층,개찰구,표 내는 곳,
S1_3_0337,3호선,수서,B1,-1,지하 1층,엘리베이터,일반승강기,[4호기]5번출구측
S1_3_0337,3호선,수서,B1,-1,지하 1층,엘리베이터,일반승강기,[3호기]1번출구측
S1_3_0337,3호선,수서,B1,-1,지하 1층,엘리베이터,일반승강기,[2호기]가락시장방면3-2
S1_3_0337,3호선,수서,B1,-1,지하 1층,엘리베이터,일반승강기,[1호기]일원방면8-3
S1_3_0337,3호선,수서,B1,-1,지하 1층,전동휠체어충전설비,전동휠체어충전설비,대합실 상가 (미샤) 옆
S1_3_0337,3호선,수서,B1,-1,지하 1층,화장실,일반화장실(남),대합실 B1층 역무실좌측(표 내는 곳 내부)
S1_3_0337,3호선,수서,B1,-1,지하 1층,화장실,일반화장실(여),대합실 B1층 역무실좌측(표 내는 곳 내부)
S1_3_0337,3호선,수서,B1,-1,지하 1층,화장실,장애인화장실(남),대합실 B1층 역무실좌측(표 내는 곳 내부)
S1_3_0337,3호선,수서,B1,-1,지하 1층,화장실,장애인화장실(여),대합실 B1층 역무실좌측(표 내는 곳 내부)
S1_3_0337,3호선,수서,B1,-1,지하 1층,고객센터,고객센터,B1층 대합실
S1_3_0337,3호선,수서,B2,-2,지하 2층,엘리베이터,일반승강기,[1호기]일원방면8-3
S1_3_0337,3호선,수서,B2,-2,지하 2층,엘리베이터,일반승강기,[2호기]가락시장방면3-2
S1_3_0337,3호선,수서,B2,-2,지하 2층,승강장,3호선 승강장 (일원 방면),1섬 1상대식
S1_3_0337,3호선,수서,B2,-2,지하 2층,승강장,3호선 승강장 (가락시장 방면),1섬 1상대식
S1_3_0337,3호선,수서,B3,-3,지하 3층,대합실,대합실,
S1_3_0337,3호선,수서,B4,-4,지하 4층,환승승강장,수인분당선 승강장 (대모산입구 방면),수인분당선
S1_3_0337,3호선,수서,B4,-4,지하 4층,환승승강장,수인분당선 승강장 (복정 방면),수인분당선
S1_3_0003,3호선,가락시장,1F,1,지상 1층,엘리베이터,일반승강기,[3호기]7번출구측
S1_3_0003,3호선,가락시장,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
S1_3_0003,3호선,가락시장,1F,1,지상 1층,출입구,4번 출입구,교통약자 동선 연결
S1_3_0003,3호선,가락시장,1F,1,지상 1층,출입구,7번 출입구,교통약자 동선 연결
S1_3_0003,3호선,가락시장,B1,-1,지하 1층,대합실,대합실,
S1_3_0003,3호선,가락시장,B1,-1,지하 1층,엘리베이터,일반승강기,[3호기](B2-F1)7번 출입구측
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,대합실,대합실,
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,개찰구,표 내는 곳,
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,엘리베이터,일반승강기,[3호기]7번출구측
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,엘리베이터,일반승강기,[1호기]수서방면8-2
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,엘리베이터,일반승강기,[2호기]경찰병원방면3-2
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,전동휠체어충전설비,전동휠체어충전설비,3호선 고객안내센터 입구쪽 벽면
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,화장실,일반화장실(남),대합실 B2층 고객상담실앞(표 내는 곳 내부)
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,화장실,일반화장실(남),대합실 B2층 고객상담실앞(개집표기 외부)
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,화장실,일반화장실(여),대합실 B2층 고객상담실앞(개집표기 외부)
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,화장실,일반화장실(여),대합실 B2층 고객상담실앞(표 내는 곳 내부)
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,화장실,장애인화장실(남),대합실 B2층 고객상담실앞(개집표기 외부)
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,화장실,장애인화장실(남),대합실 B2층 고객상담실앞(표 내는 곳 내부)
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,화장실,장애인화장실(여),대합실 B2층 고객상담실앞(개집표기 외부)
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,화장실,장애인화장실(여),대합실 B2층 고객상담실앞(표 내는 곳 내부)
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,고객센터,고객센터,B2층 대합실
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,환승승강장,8호선 승강장 (송파 방면),8호선
S1_3_0003,3호선,가락시장,B2,-2,지하 2층,환승승강장,8호선 승강장 (문정 방면),8호선
S1_3_0003,3호선,가락시장,B3,-3,지하 3층,대합실,대합실,
S1_3_0003,3호선,가락시장,B3,-3,지하 3층,엘리베이터,일반승강기,[1호기](B4-B2) 8-2
S1_3_0003,3호선,가락시장,B3,-3,지하 3층,엘리베이터,일반승강기,[2호기](B4-B2) 3-2
S1_3_0003,3호선,가락시장,B4,-4,지하 4층,엘리베이터,일반승강기,[2호기]경찰병원방면3-2
S1_3_0003,3호선,가락시장,B4,-4,지하 4층,엘리베이터,일반승강기,[1호기]수서방면8-2
S1_3_0003,3호선,가락시장,B4,-4,지하 4층,승강장,3호선 승강장 (수서 방면),상대식
S1_3_0003,3호선,가락시장,B4,-4,지하 4층,승강장,3호선 승강장 (경찰병원 방면),상대식
S1_3_0043,3호선,경찰병원,1F,1,지상 1층,엘리베이터,일반승강기,[4호기]3번출구측
S1_3_0043,3호선,경찰병원,1F,1,지상 1층,엘리베이터,일반승강기,[3호기]1번출구측
S1_3_0043,3호선,경찰병원,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
S1_3_0043,3호선,경찰병원,1F,1,지상 1층,출입구,3번 출입구,교통약자 동선 연결
S1_3_0043,3호선,경찰병원,B1,-1,지하 1층,대합실,대합실,
S1_3_0043,3호선,경찰병원,B1,-1,지하 1층,개찰구,표 내는 곳,
S1_3_0043,3호선,경찰병원,B1,-1,지하 1층,엘리베이터,일반승강기,[3호기]1번출구측
S1_3_0043,3호선,경찰병원,B1,-1,지하 1층,엘리베이터,일반승강기,[4호기]3번출구측
S1_3_0043,3호선,경찰병원,B1,-1,지하 1층,엘리베이터,일반승강기,[1호기]가락시장방면4-2
S1_3_0043,3호선,경찰병원,B1,-1,지하 1층,엘리베이터,일반승강기,[2호기]오금방면7-3
S1_3_0043,3호선,경찰병원,B1,-1,지하 1층,화장실,일반화장실(남),대합실 B1층 고객안내부스옆(개집표기 외부)
S1_3_0043,3호선,경찰병원,B1,-1,지하 1층,화장실,일반화장실(남),대합실 B1층 역무실 앞(표 내는 곳 내부)
S1_3_0043,3호선,경찰병원,B1,-1,지하 1층,화장실,일반화장실(여),대합실 B1층 고객안내부스옆(개집표기 외부)
S1_3_0043,3호선,경찰병원,B1,-1,지하 1층,화장실,일반화장실(여),대합실 B1층 역무실 앞(표 내는 곳 내부)
S1_3_0043,3호선,경찰병원,B1,-1,지하 1층,화장실,장애인화장실(남),대합실 B1층 고객안내부스옆(개집표기 외부)
S1_3_0043,3호선,경찰병원,B1,-1,지하 1층,화장실,장애인화장실(남),대합실 B1층 역무실 앞(표 내는 곳 내부)
S1_3_0043,3호선,경찰병원,B1,-1,지하 1층,화장실,장애인화장실(여),대합실 B1층 역무실 앞(표 내는 곳 내부)
S1_3_0043,3호선,경찰병원,B1,-1,지하 1층,화장실,장애인화장실(여),대합실 B1층 고객안내부스옆(개집표기 외부)
S1_3_0043,3호선,경찰병원,B1,-1,지하 1층,고객센터,고객센터,B1층 대합실
S1_3_0043,3호선,경찰병원,B2,-2,지하 2층,엘리베이터,일반승강기,[1호기](B3-B1) 4-2
S1_3_0043,3호선,경찰병원,B2,-2,지하 2층,엘리베이터,일반승강기,[2호기](B3-B1) 7-3
S1_3_0043,3호선,경찰병원,B3,-3,지하 3층,엘리베이터,일반승강기,[2호기]오금방면7-3
S1_3_0043,3호선,경찰병원,B3,-3,지하 3층,엘리베이터,일반승강기,[1호기]가락시장방면4-2
S1_3_0043,3호선,경찰병원,B3,-3,지하 3층,승강장,3호선 승강장 (가락시장 방면),상대식
S1_3_0043,3호선,경찰병원,B3,-3,지하 3층,승강장,3호선 승강장 (오금 방면),상대식
S1_3_0426,3호선,오금,1F,1,지상 1층,엘리베이터,일반승강기,[3호기]1번출구측
S1_3_0426,3호선,오금,1F,1,지상 1층,출입구,1번 출입구,
S1_3_0426,3호선,오금,1F,1,지상 1층,출입구,2번 출입구,
S1_3_0426,3호선,오금,1F,1,지상 1층,출입구,5번 출입구,교통약자 동선 연결
S1_3_0426,3호선,오금,1F,1,지상 1층,출입구,7번 출입구,교통약자 동선 연결
S1_3_0426,3호선,오금,B1,-1,지하 1층,대합실,대합실,
S1_3_0426,3호선,오금,B1,-1,지하 1층,개찰구,표 내는 곳,
S1_3_0426,3호선,오금,B1,-1,지하 1층,엘리베이터,일반승강기,[3호기]1번출구측
S1_3_0426,3호선,오금,B1,-1,지하 1층,엘리베이터,일반승강기,[1호기]경찰병원방면5-1
S1_3_0426,3호선,오금,B1,-1,지하 1층,엘리베이터,일반승강기,[2호기]오금방면6-4
S1_3_0426,3호선,오금,B1,-1,지하 1층,화장실,일반화장실(남),"대합실 B1층 1,2번출입구옆(표 내는 곳 외부)"
S1_3_0426,3호선,오금,B1,-1,지하 1층,화장실,일반화장실(남),"대합실 B1층 1,2번출입구옆(표 내는 곳 내부)"
S1_3_0426,3호선,오금,B1,-1,지하 1층,화장실,일반화장실(여),"대합실 B1층 1,2번출입구옆(표 내는 곳 내부)"
S1_3_0426,3호선,오금,B1,-1,지하 1층,화장실,일반화장실(여),"대합실 B1층 1,2번출입구옆(표 내는 곳 외부)"
S1_3_0426,3호선,오금,B1,-1,지하 1층,화장실,장애인화장실(남),"대합실 B1층 1,2번출입구옆(표 내는 곳 내부)"
S1_3_0426,3호선,오금,B1,-1,지하 1층,화장실,장애인화장실(남),"대합실 B1층 1,2번출입구옆(표 내는 곳 외부)"
S1_3_0426,3호선,오금,B1,-1,지하 1층,화장실,장애인화장실(여),"대합실 B1층 1,2번출입구옆(표 내는 곳 내부)"
S1_3_0426,3호선,오금,B1,-1,지하 1층,화장실,장애인화장실(여),"대합실 B1층 1,2번출입구옆(표 내는 곳 외부)"
S1_3_0426,3호선,오금,B1,-1,지하 1층,고객센터,고객센터,B1층 대합실
S1_3_0426,3호선,오금,B2,-2,지하 2층,엘리베이터,일반승강기,[1호기](B4-B1) (B4) 경찰병원역 방향 5-1 출입문 앞 > (B1) 표내는 곳 근처
S1_3_0426,3호선,오금,B2,-2,지하 2층,엘리베이터,일반승강기,[2호기](B4-B1) (B4) 종착역 승강장 6-4 출입문 앞 > (B1) 표내는 곳 근처
S1_3_0426,3호선,오금,B2,-2,지하 2층,환승승강장,5호선 승강장 (방이 방면),5호선
S1_3_0426,3호선,오금,B2,-2,지하 2층,환승승강장,5호선 승강장 (개롱 방면),5호선
S1_3_0426,3호선,오금,B3,-3,지하 3층,대합실,대합실,
S1_3_0426,3호선,오금,B3,-3,지하 3층,엘리베이터,일반승강기,[1호기](B4-B1) (B4) 경찰병원역 방향 5-1 출입문 앞 > (B1) 표내는 곳 근처
S1_3_0426,3호선,오금,B3,-3,지하 3층,엘리베이터,일반승강기,[2호기](B4-B1) (B4) 종착역 승강장 6-4 출입문 앞 > (B1) 표내는 곳 근처
S1_3_0426,3호선,오금,B4,-4,지하 4층,엘리베이터,일반승강기,[2호기]오금방면6-4
S1_3_0426,3호선,오금,B4,-4,지하 4층,엘리베이터,일반승강기,[1호기]경찰병원방면5-1
S1_3_0426,3호선,오금,B4,-4,지하 4층,승강장,3호선 승강장 (경찰병원 방면),상대식
S1_3_0426,3호선,오금,B4,-4,지하 4층,승강장,3호선 승강장 (오금 방면),상대식
NU_4_1355,4호선,진접,1F,1,지상 1층,엘리베이터,일반승강기,"[6호기](1F)4번출입구근처(B1)고객안내센터옆,4번출입구방향"
NU_4_1355,4호선,진접,1F,1,지상 1층,엘리베이터,일반승강기,"[5호기](1F)2번출입구옆(B1)선큰광장옆,1번/2번출입구방향"
NU_4_1355,4호선,진접,1F,1,지상 1층,출입구,2번 출입구,교통약자 동선 연결
NU_4_1355,4호선,진접,1F,1,지상 1층,출입구,3번 출입구,
NU_4_1355,4호선,진접,1F,1,지상 1층,출입구,4번 출입구,교통약자 동선 연결
NU_4_1355,4호선,진접,B1,-1,지하 1층,대합실,대합실,
NU_4_1355,4호선,진접,B1,-1,지하 1층,개찰구,표 내는 곳,
NU_4_1355,4호선,진접,B1,-1,지하 1층,엘리베이터,일반승강기,"[5호기](1F)2번출입구옆(B1)선큰광장옆,1번/2번출입구방향"
NU_4_1355,4호선,진접,B1,-1,지하 1층,엘리베이터,일반승강기,"[6호기](1F)4번출입구근처(B1)고객안내센터옆,4번출입구방향"
NU_4_1355,4호선,진접,B1,-1,지하 1층,엘리베이터,일반승강기,"[4호기](B1)표내는곳내에스컬레이터앞,3번출입구방향(B2)상행방향승강장7-2출입문앞"
NU_4_1355,4호선,진접,B1,-1,지하 1층,엘리베이터,일반승강기,"[3호기](B1)표내는곳내계단옆,1번/2번출입구방향(B2)상행방향승강장4-3출입문앞"
NU_4_1355,4호선,진접,B1,-1,지하 1층,엘리베이터,일반승강기,"[1호기](B1)표내는곳내에스컬레이터앞,4번출입구방향(B2)오남역방향(하행)승강장4-3출입문앞"
NU_4_1355,4호선,진접,B1,-1,지하 1층,엘리베이터,일반승강기,"[2호기](B1)표내는곳내계단옆,1번/2번출입구방향(B2)오남역방향(하행)승강장7-3출입문앞"
NU_4_1355,4호선,진접,B1,-1,지하 1층,화장실,일반화장실(남),(B1) 대합실 내 2번 출입구 방향
NU_4_1355,4호선,진접,B1,-1,지하 1층,화장실,일반화장실(여),(B1) 대합실 내 2번 출입구 방향
NU_4_1355,4호선,진접,B1,-1,지하 1층,화장실,장애인화장실(남),(B1) 대합실 내 2번 출입구 방향
NU_4_1355,4호선,진접,B1,-1,지하 1층,화장실,장애인화장실(여),(B1) 대합실 내 2번 출입구 방향
NU_4_1355,4호선,진접,B1,-1,지하 1층,고객센터,고객센터,(B1) 대합실 중앙
NU_4_1355,4호선,진접,B1,-1,지하 1층,수유실,수유실,"(B1) 대합실 고객안내센터 옆, 4번 출입구 방향"
NU_4_1355,4호선,진접,B2,-2,지하 2층,엘리베이터,일반승강기,"[3호기](B1)표내는곳내계단옆,1번/2번출입구방향(B2)상행방향승강장4-3출입문앞"
NU_4_1355,4호선,진접,B2,-2,지하 2층,엘리베이터,일반승강기,"[2호기](B1)표내는곳내계단옆,1번/2번출입구방향(B2)오남역방향(하행)승강장7-3출입문앞"
NU_4_1355,4호선,진접,B2,-2,지하 2층,엘리베이터,일반승강기,"[1호기](B1)표내는곳내에스컬레이터앞,4번출입구방향(B2)오남역방향(하행)승강장4-3출입문앞"
NU_4_1355,4호선,진접,B2,-2,지하 2층,엘리베이터,일반승강기,"[4호기](B1)표내는곳내에스컬레이터앞,3번출입구방향(B2)상행방향승강장7-2출입문앞"
NU_4_1354,4호선,오남,1F,1,지상 1층,엘리베이터,일반승강기,"[2호기](1F)3번출입구근처(B1)에스컬레이터5,6호기옆"
NU_4_1354,4호선,오남,1F,1,지상 1층,엘리베이터,일반승강기,[1호기](1F)2번출입구근처(B1)대합실출입문앞
NU_4_1354,4호선,오남,1F,1,지상 1층,출입구,1번 출입구,
NU_4_1354,4호선,오남,1F,1,지상 1층,출입구,2번 출입구,교통약자 동선 연결
NU_4_1354,4호선,오남,1F,1,지상 1층,출입구,3번 출입구,교통약자 동선 연결
NU_4_1354,4호선,오남,B1,-1,지하 1층,대합실,대합실,
NU_4_1354,4호선,오남,B1,-1,지하 1층,개찰구,표 내는 곳,
NU_4_1354,4호선,오남,B1,-1,지하 1층,엘리베이터,일반승강기,"[4호기](B1)표내는곳내하선에스컬레이터9,10호기앞(B2)별내별가람역방향승강장5-4출입문앞"
NU_4_1354,4호선,오남,B1,-1,지하 1층,엘리베이터,일반승강기,"[3호기](B1)표내는곳내상선에스컬레이터7,8호기앞(B2)진접역방향승강장6-1출입문앞"
NU_4_1354,4호선,오남,B1,-1,지하 1층,엘리베이터,일반승강기,[1호기](1F)2번출입구근처(B1)대합실출입문앞
NU_4_1354,4호선,오남,B1,-1,지하 1층,엘리베이터,일반승강기,"[2호기](1F)3번출입구근처(B1)에스컬레이터5,6호기옆"
NU_4_1354,4호선,오남,B1,-1,지하 1층,전동휠체어충전설비,전동휠체어충전설비,(B1) 고객안내센터 옆
NU_4_1354,4호선,오남,B1,-1,지하 1층,화장실,일반화장실(남),(B1) 표 내는 곳 외부 고객안전실 옆
NU_4_1354,4호선,오남,B1,-1,지하 1층,화장실,일반화장실(여),(B1) 표 내는 곳 외부 고객안전실 옆
NU_4_1354,4호선,오남,B1,-1,지하 1층,화장실,장애인화장실(남),(B1) 표 내는 곳 외부 고객안전실 옆
NU_4_1354,4호선,오남,B1,-1,지하 1층,화장실,장애인화장실(여),(B1) 표 내는 곳 외부 고객안전실 옆
NU_4_1354,4호선,오남,B1,-1,지하 1층,고객센터,고객센터,(B1) 대합실 1번 출입구 방향
NU_4_1354,4호선,오남,B1,-1,지하 1층,수유실,수유실,(B1) 대합실 고객안전실 방향
NU_4_1354,4호선,오남,B2,-2,지하 2층,엘리베이터,일반승강기,"[3호기](B1)표내는곳내상선에스컬레이터7,8호기앞(B2)진접역방향승강장6-1출입문앞"
NU_4_1354,4호선,오남,B2,-2,지하 2층,엘리베이터,일반승강기,"[4호기](B1)표내는곳내하선에스컬레이터9,10호기앞(B2)별내별가람역방향승강장5-4출입문앞"
NU_4_1353,4호선,별내별가람,1F,1,지상 1층,엘리베이터,일반승강기,[3호기](1F)1번출입구뒤(B1)1번에스컬레이터옆
NU_4_1353,4호선,별내별가람,1F,1,지상 1층,엘리베이터,일반승강기,[5호기](1F)2번출입구뒤(B1)2번에스컬레이터옆
NU_4_1353,4호선,별내별가람,1F,1,지상 1층,엘리베이터,일반승강기,[4호기](1F)파리바게트옆(B1)3번에스컬레이터옆
NU_4_1353,4호선,별내별가람,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
NU_4_1353,4호선,별내별가람,1F,1,지상 1층,출입구,2번 출입구,교통약자 동선 연결
NU_4_1353,4호선,별내별가람,1F,1,지상 1층,출입구,3번 출입구,교통약자 동선 연결
NU_4_1353,4호선,별내별가람,1F,1,지상 1층,출입구,4번 출입구,
NU_4_1353,4호선,별내별가람,B1,-1,지하 1층,대합실,대합실,
NU_4_1353,4호선,별내별가람,B1,-1,지하 1층,개찰구,표 내는 곳,
NU_4_1353,4호선,별내별가람,B1,-1,지하 1층,엘리베이터,일반승강기,[5호기](1F)2번출입구뒤(B1)2번에스컬레이터옆
NU_4_1353,4호선,별내별가람,B1,-1,지하 1층,엘리베이터,일반승강기,[4호기](1F)파리바게트옆(B1)3번에스컬레이터옆
NU_4_1353,4호선,별내별가람,B1,-1,지하 1층,엘리베이터,일반승강기,[3호기](1F)1번출입구뒤(B1)1번에스컬레이터옆
NU_4_1353,4호선,별내별가람,B1,-1,지하 1층,엘리베이터,일반승강기,[1호기]
NU_4_1353,4호선,별내별가람,B1,-1,지하 1층,엘리베이터,일반승강기,[2호기]
NU_4_1353,4호선,별내별가람,B1,-1,지하 1층,화장실,일반화장실(남),(B1) 1번 출입구 방향
NU_4_1353,4호선,별내별가람,B1,-1,지하 1층,화장실,일반화장실(여),(B1) 1번 출입구 방향
NU_4_1353,4호선,별내별가람,B1,-1,지하 1층,화장실,장애인화장실(남),(B1) 1번 출입구 방향
NU_4_1353,4호선,별내별가람,B1,-1,지하 1층,화장실,장애인화장실(여),(B1) 1번 출입구 방향
NU_4_1353,4호선,별내별가람,B1,-1,지하 1층,고객센터,고객센터,(B1) 대합실 표 내는곳 방향
NU_4_1353,4호선,별내별가람,B1,-1,지하 1층,수유실,수유실,(B1) 대합실 4번 출입구 방향
NU_4_1353,4호선,별내별가람,B2,-2,지하 2층,엘리베이터,일반승강기,[1호기]
NU_4_1353,4호선,별내별가람,B2,-2,지하 2층,엘리베이터,일반승강기,[2호기]
NU_4_1353,4호선,별내별가람,B3,-3,지하 3층,엘리베이터,일반승강기,[2호기]
NU_4_1353,4호선,별내별가람,B3,-3,지하 3층,엘리베이터,일반승강기,[1호기]
S1_4_0125,4호선,불암산,3F,3,지상 3층,엘리베이터,일반승강기,[1호기]별내별가람방면6-1
S1_4_0125,4호선,불암산,3F,3,지상 3층,엘리베이터,일반승강기,[2호기]상계방면5-4
S1_4_0125,4호선,불암산,3F,3,지상 3층,승강장,4호선 승강장 (불암산 방면),상대식
S1_4_0125,4호선,불암산,3F,3,지상 3층,승강장,4호선 승강장 (상계 방면),상대식
S1_4_0125,4호선,불암산,2F,2,지상 2층,대합실,대합실,
S1_4_0125,4호선,불암산,2F,2,지상 2층,개찰구,표 내는 곳,
S1_4_0125,4호선,불암산,2F,2,지상 2층,엘리베이터,일반승강기,[1호기]별내별가람방면6-1
S1_4_0125,4호선,불암산,2F,2,지상 2층,엘리베이터,일반승강기,[2호기]상계방면5-4
S1_4_0125,4호선,불암산,2F,2,지상 2층,엘리베이터,일반승강기,[3호기]1번출구측
S1_4_0125,4호선,불암산,2F,2,지상 2층,화장실,일반화장실(남),대합실 2층 고객안전실 앞
S1_4_0125,4호선,불암산,2F,2,지상 2층,화장실,일반화장실(여),대합실 2층 고객안전실 앞
S1_4_0125,4호선,불암산,2F,2,지상 2층,화장실,장애인화장실(남),대합실 2층 고객안전실 앞
S1_4_0125,4호선,불암산,2F,2,지상 2층,화장실,장애인화장실(여),대합실 2층 고객안전실 앞
S1_4_0125,4호선,불암산,2F,2,지상 2층,고객센터,고객센터,2층 대합실
S1_4_0125,4호선,불암산,1F,1,지상 1층,대합실,대합실,
S1_4_0125,4호선,불암산,1F,1,지상 1층,엘리베이터,일반승강기,[3호기]1번출구측
S1_4_0125,4호선,불암산,1F,1,지상 1층,화장실,일반화장실(남),"대합실 1층 (1,4번 출입구방향)"
S1_4_0125,4호선,불암산,1F,1,지상 1층,화장실,일반화장실(여),"대합실 1층 (1,4번 출입구방향)"
S1_4_0125,4호선,불암산,1F,1,지상 1층,화장실,장애인화장실(남),"대합실 1층 (1,4번 출입구방향)"
S1_4_0125,4호선,불암산,1F,1,지상 1층,화장실,장애인화장실(여),"대합실 1층 (1,4번 출입구방향)"
S1_4_0125,4호선,불암산,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
S1_4_0125,4호선,불암산,1F,1,지상 1층,출입구,4번 출입구,교통약자 동선 연결
S1_4_0272,4호선,상계,3F,3,지상 3층,엘리베이터,일반승강기,[3호기]노원역방면8-4
S1_4_0272,4호선,상계,3F,3,지상 3층,엘리베이터,일반승강기,[2호기]당고개방면2-4
S1_4_0272,4호선,상계,3F,3,지상 3층,승강장,4호선 승강장 (불암산 방면),상대식
S1_4_0272,4호선,상계,3F,3,지상 3층,승강장,4호선 승강장 (노원 방면),상대식
S1_4_0272,4호선,상계,2F,2,지상 2층,대합실,대합실,
S1_4_0272,4호선,상계,2F,2,지상 2층,개찰구,표 내는 곳,
S1_4_0272,4호선,상계,2F,2,지상 2층,엘리베이터,일반승강기,[3호기]노원역방면8-4
S1_4_0272,4호선,상계,2F,2,지상 2층,엘리베이터,일반승강기,[2호기]당고개방면2-4
S1_4_0272,4호선,상계,2F,2,지상 2층,엘리베이터,일반승강기,"[1호기]대합실(1,2번출구사이)"
S1_4_0272,4호선,상계,2F,2,지상 2층,화장실,일반화장실(남),2층 대합실 (나) 표 내는 곳 안
S1_4_0272,4호선,상계,2F,2,지상 2층,화장실,일반화장실(여),2층 대합실 (나) 표 내는 곳 안
S1_4_0272,4호선,상계,2F,2,지상 2층,화장실,장애인화장실(남),2층 대합실 (나) 표 내는 곳 안
S1_4_0272,4호선,상계,2F,2,지상 2층,화장실,장애인화장실(여),2층 대합실 (나) 표 내는 곳 안
S1_4_0272,4호선,상계,1F,1,지상 1층,대합실,대합실,
S1_4_0272,4호선,상계,1F,1,지상 1층,엘리베이터,일반승강기,"[1호기]대합실(1,2번출구사이)"
S1_4_0272,4호선,상계,1F,1,지상 1층,고객센터,고객센터,1층 대합실
S1_4_0272,4호선,상계,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
S1_4_0272,4호선,상계,1F,1,지상 1층,출입구,2번 출입구,
S1_4_0272,4호선,상계,1F,1,지상 1층,출입구,5번 출입구,교통약자 동선 연결
S1_4_0115,4호선,노원,3F,3,지상 3층,엘리베이터,일반승강기,[1호기]상계방면8-4
S1_4_0115,4호선,노원,2F,2,지상 2층,대합실,대합실,
S1_4_0115,4호선,노원,2F,2,지상 2층,개찰구,표 내는 곳,
S1_4_0115,4호선,노원,2F,2,지상 2층,엘리베이터,일반승강기,[1호기]상계방면8-4
S1_4_0115,4호선,노원,2F,2,지상 2층,엘리베이터,일반승강기,[3호기]9번출구측
S1_4_0115,4호선,노원,2F,2,지상 2층,엘리베이터,일반승강기,[2호기]2번출구측
S1_4_0115,4호선,노원,2F,2,지상 2층,화장실,일반화장실(남),2층 대합실 (나) 표 내는 곳 안
S1_4_0115,4호선,노원,2F,2,지상 2층,화장실,일반화장실(여),2층 대합실 (나) 표 내는 곳 안
S1_4_0115,4호선,노원,2F,2,지상 2층,화장실,장애인화장실(남),2층 대합실 (나) 표 내는 곳 안
S1_4_0115,4호선,노원,2F,2,지상 2층,화장실,장애인화장실(여),2층 대합실 (나) 표 내는 곳 안
