are_cd,are_nm,rail_opr_istt_cd,ln_cd,ln_nm,prpr_stin_cd,stin_nm,mv_path_dv_cd,mv_path_dv_nm,mg_no,step_no,step_text
01,수도권,S1,3,3호선,0583,학여울,1,출입구-승강장,2,2,2) (B4) 대합실로 이동
01,수도권,S1,3,3호선,0583,학여울,1,출입구-승강장,2,3,3) 표 내는 곳 통과
01,수도권,S1,3,3호선,0583,학여울,1,출입구-승강장,2,4,4) 대청 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0583,학여울,1,출입구-승강장,2,5,5) (B5) 대청 방면 승강장으로 이동
01,수도권,S1,3,3호선,0583,학여울,1,출입구-승강장,2,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0135,대청,1,출입구-승강장,1,1,1) (1F) 8번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0135,대청,1,출입구-승강장,1,2,2) (B2) 대합실로 이동
01,수도권,S1,3,3호선,0135,대청,1,출입구-승강장,1,3,3) 학여울 방면 엘리베이터 앞 표 내는 곳 통과
01,수도권,S1,3,3호선,0135,대청,1,출입구-승강장,1,4,4) 학여울 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0135,대청,1,출입구-승강장,1,5,5) (B3) 학여울 방면 승강장으로 이동
01,수도권,S1,3,3호선,0135,대청,1,출입구-승강장,1,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0135,대청,1,출입구-승강장,2,1,1) (1F) 8번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0135,대청,1,출입구-승강장,2,2,2) (B2) 대합실로 이동
01,수도권,S1,3,3호선,0135,대청,1,출입구-승강장,2,3,3) 일원 방면 엘리베이터 앞 표 내는 곳 통과
01,수도권,S1,3,3호선,0135,대청,1,출입구-승강장,2,4,4) 일원 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0135,대청,1,출입구-승강장,2,5,5) (B3) 일원 방면 승강장으로 이동
01,수도권,S1,3,3호선,0135,대청,1,출입구-승강장,2,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0494,일원,1,출입구-승강장,1,1,1) (1F) 1번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0494,일원,1,출입구-승강장,1,2,2) (B2) 대합실로 이동
01,수도권,S1,3,3호선,0494,일원,1,출입구-승강장,1,3,3) 대청 방면 엘리베이터 앞 표 내는 곳 통과
01,수도권,S1,3,3호선,0494,일원,1,출입구-승강장,1,4,4) 대청 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0494,일원,1,출입구-승강장,1,5,5) (B3) 대청 방면 승강장으로 이동
01,수도권,S1,3,3호선,0494,일원,1,출입구-승강장,1,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0494,일원,1,출입구-승강장,2,1,1) (1F) 1번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0494,일원,1,출입구-승강장,2,2,2) (B2) 대합실로 이동
01,수도권,S1,3,3호선,0494,일원,1,출입구-승강장,2,3,3) 수서 방면 엘리베이터 앞 표 내는 곳 통과
01,수도권,S1,3,3호선,0494,일원,1,출입구-승강장,2,4,4) 수서 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0494,일원,1,출입구-승강장,2,5,5) (B3) 수서 방면 승강장으로 이동
01,수도권,S1,3,3호선,0494,일원,1,출입구-승강장,2,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,1,1,1) (1F) 1번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,1,2,2) (B1) 대합실로 이동
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,1,3,3) 표 내는 곳 통과
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,1,4,4) 일원 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,1,5,5) (B2) 일원 방면 승강장으로 이동
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,1,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,2,1,1) (1F) 1번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,2,2,2) (B1) 대합실로 이동
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,2,3,3) 표 내는 곳 통과
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,2,4,4) 가락시장 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,2,5,5) (B2) 가락시장 방면 승강장으로 이동
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,2,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,3,1,1) (1F) 5번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,3,2,2) (B1) 대합실로 이동
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,3,3,3) 표 내는 곳 통과
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,3,4,4) 일원 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,3,5,5) (B2) 일원 방면 승강장으로 이동
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,3,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,4,1,1) (1F) 5번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,4,2,2) (B1) 대합실로 이동
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,4,3,3) 표 내는 곳 통과
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,4,4,4) 가락시장 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,4,5,5) (B2) 가락시장 방면 승강장으로 이동
01,수도권,S1,3,3호선,0337,수서,1,출입구-승강장,4,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0337,수서,3,환승,1,1,1) (B2) 3호선 일원 방면 승강장 하차
01,수도권,S1,3,3호선,0337,수서,3,환승,1,2,2) 수인분당선 환승통로 방향 휠체어리프트 탑승
01,수도권,S1,3,3호선,0337,수서,3,환승,1,3,3) (B3) 환승통로로 이동
01,수도권,S1,3,3호선,0337,수서,3,환승,1,4,4) 대합실 방향 휠체어리프트 탑승
01,수도권,S1,3,3호선,0337,수서,3,환승,1,5,5) 수인분당선 대합실로 이동
01,수도권,S1,3,3호선,0337,수서,3,환승,1,6,6) 수인분당선 대모산입구 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0337,수서,3,환승,1,7,7) (B4) 수인분당선 대모산입구 방면 승강장으로 이동
01,수도권,S1,3,3호선,0337,수서,3,환승,1,8,8) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0337,수서,3,환승,2,1,1) (B2) 3호선 일원 방면 승강장 하차
01,수도권,S1,3,3호선,0337,수서,3,환승,2,2,2) 수인분당선 환승통로 방향 휠체어리프트 탑승
01,수도권,S1,3,3호선,0337,수서,3,환승,2,3,3) (B3) 환승통로로 이동
01,수도권,S1,3,3호선,0337,수서,3,환승,2,4,4) 대합실 방향 휠체어리프트 탑승
01,수도권,S1,3,3호선,0337,수서,3,환승,2,5,5) 수인분당선 대합실로 이동
01,수도권,S1,3,3호선,0337,수서,3,환승,2,6,6) 수인분당선 복정 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0337,수서,3,환승,2,7,7) (B4) 수인분당선 복정 방면 승강장으로 이동
01,수도권,S1,3,3호선,0337,수서,3,환승,2,8,8) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0337,수서,3,환승,3,1,1) (B2) 3호선 가락시장 방면 승강장 하차
01,수도권,S1,3,3호선,0337,수서,3,환승,3,2,2) 수인분당선 환승통로 방향 휠체어리프트 탑승
01,수도권,S1,3,3호선,0337,수서,3,환승,3,3,3) (B3) 환승통로로 이동
01,수도권,S1,3,3호선,0337,수서,3,환승,3,4,4) 대합실 방향 휠체어리프트 탑승
01,수도권,S1,3,3호선,0337,수서,3,환승,3,5,5) 수인분당선 대합실로 이동
01,수도권,S1,3,3호선,0337,수서,3,환승,3,6,6) 수인분당선 대모산입구 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0337,수서,3,환승,3,7,7) (B4) 수인분당선 대모산입구 방면 승강장으로 이동
01,수도권,S1,3,3호선,0337,수서,3,환승,3,8,8) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0337,수서,3,환승,4,1,1) (B2) 3호선 가락시장 방면 승강장 하차
01,수도권,S1,3,3호선,0337,수서,3,환승,4,2,2) 수인분당선 환승통로 방향 휠체어리프트 탑승
01,수도권,S1,3,3호선,0337,수서,3,환승,4,3,3) (B3) 환승통로로 이동
01,수도권,S1,3,3호선,0337,수서,3,환승,4,4,4) 대합실 방향 휠체어리프트 탑승
01,수도권,S1,3,3호선,0337,수서,3,환승,4,5,5) 수인분당선 대합실로 이동
01,수도권,S1,3,3호선,0337,수서,3,환승,4,6,6) 수인분당선 복정 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0337,수서,3,환승,4,7,7) (B4) 수인분당선 복정 방면 승강장으로 이동
01,수도권,S1,3,3호선,0337,수서,3,환승,4,8,8) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,1,1,1) (1F) 1번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,1,2,2) (B2) 대합실로 이동
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,1,3,3) 표 내는 곳 통과
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,1,4,4) 수서 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,1,5,5) (B4) 수서 방면 승강장으로 이동
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,1,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,2,1,1) (1F) 1번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,2,2,2) (B2) 대합실로 이동
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,2,3,3) 표 내는 곳 통과
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,2,4,4) 경찰병원 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,2,5,5) (B4) 경찰병원 방면 승강장으로 이동
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,2,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,3,1,1) (1F) 4번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,3,2,2) (B1) 8호선 대합실로 이동
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,3,3,3) 3호선 대합실 방향 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,3,4,4) (B2) 3호선 대합실 이동
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,3,5,5) 표 내는 곳 통과
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,3,6,6) 수서 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,3,7,7) (B4) 수서 방면 승강장으로 이동
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,3,8,8) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,4,1,1) (1F) 4번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,4,2,2) (B1) 8호선 대합실로 이동
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,4,3,3) 3호선 대합실 방향 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,4,4,4) (B2) 3호선 대합실 이동
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,4,5,5) 표 내는 곳 통과
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,4,6,6) 경찰병원 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,4,7,7) (B4) 경찰병원 방면 승강장으로 이동
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,4,8,8) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,5,1,1) (1F) 7번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,5,2,2) (B2) 대합실로 이동
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,5,3,3) 표 내는 곳 통과
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,5,4,4) 수서 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,5,5,5) (B4) 수서 방면 승강장으로 이동
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,5,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,6,1,1) (1F) 7번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,6,2,2) (B2) 대합실로 이동
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,6,3,3) 표 내는 곳 통과
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,6,4,4) 경찰병원 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,6,5,5) (B4) 경찰병원 방면 승강장으로 이동
01,수도권,S1,3,3호선,0003,가락시장,1,출입구-승강장,6,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0003,가락시장,3,환승,1,1,1) (B4) 3호선 수서 방면 승강장 하차
01,수도권,S1,3,3호선,0003,가락시장,3,환승,1,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,3,환승,1,3,3) (B3) 대합실로 이동
01,수도권,S1,3,3호선,0003,가락시장,3,환승,1,4,4) 8호선 방향 환승통로로 이동
01,수도권,S1,3,3호선,0003,가락시장,3,환승,1,5,5) 8호선 송파 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,3,환승,1,6,6) (B2) 8호선 송파 방면 승강장으로 이동
01,수도권,S1,3,3호선,0003,가락시장,3,환승,1,7,7) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0003,가락시장,3,환승,2,1,1) (B4) 3호선 수서 방면 승강장 하차
01,수도권,S1,3,3호선,0003,가락시장,3,환승,2,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,3,환승,2,3,3) (B3) 대합실로 이동
01,수도권,S1,3,3호선,0003,가락시장,3,환승,2,4,4) 8호선 방향 환승통로로 이동
01,수도권,S1,3,3호선,0003,가락시장,3,환승,2,5,5) 8호선 문정 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,3,환승,2,6,6) (B2) 8호선 문정 방면 승강장으로 이동
01,수도권,S1,3,3호선,0003,가락시장,3,환승,2,7,7) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0003,가락시장,3,환승,3,1,1) (B4) 3호선 경찰병원 방면 승강장 하차
01,수도권,S1,3,3호선,0003,가락시장,3,환승,3,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,3,환승,3,3,3) (B3) 대합실로 이동
01,수도권,S1,3,3호선,0003,가락시장,3,환승,3,4,4) 8호선 방향 환승통로로 이동
01,수도권,S1,3,3호선,0003,가락시장,3,환승,3,5,5) 8호선 송파 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,3,환승,3,6,6) (B2) 8호선 송파 방면 승강장으로 이동
01,수도권,S1,3,3호선,0003,가락시장,3,환승,3,7,7) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0003,가락시장,3,환승,4,1,1) (B4) 3호선 경찰병원 방면 승강장 하차
01,수도권,S1,3,3호선,0003,가락시장,3,환승,4,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,3,환승,4,3,3) (B3) 대합실로 이동
01,수도권,S1,3,3호선,0003,가락시장,3,환승,4,4,4) 8호선 방향 환승통로로 이동
01,수도권,S1,3,3호선,0003,가락시장,3,환승,4,5,5) 8호선 문정 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0003,가락시장,3,환승,4,6,6) (B2) 8호선 문정 방면 승강장으로 이동
01,수도권,S1,3,3호선,0003,가락시장,3,환승,4,7,7) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,1,1,1) (1F) 1번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,1,2,2) (B1) 대합실로 이동
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,1,3,3) 표 내는 곳 통과
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,1,4,4) 가락시장 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,1,5,5) (B3) 가락시장 방면 승강장으로 이동
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,1,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,2,1,1) (1F) 1번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,2,2,2) (B1) 대합실로 이동
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,2,3,3) 표 내는 곳 통과
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,2,4,4) 오금 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,2,5,5) (B3) 오금 방면 승강장으로 이동
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,2,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,3,1,1) (1F) 3번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,3,2,2) (B1) 대합실로 이동
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,3,3,3) 표 내는 곳 통과
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,3,4,4) 가락시장 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,3,5,5) (B3) 가락시장 방면 승강장으로 이동
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,3,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,4,1,1) (1F) 3번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,4,2,2) (B1) 대합실로 이동
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,4,3,3) 표 내는 곳 통과
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,4,4,4) 오금 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,4,5,5) (B3) 오금 방면 승강장으로 이동
01,수도권,S1,3,3호선,0043,경찰병원,1,출입구-승강장,4,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0426,오금,1,출입구-승강장,1,1,1) (1F) 5번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0426,오금,1,출입구-승강장,1,2,2) (B1) 대합실로 이동
01,수도권,S1,3,3호선,0426,오금,1,출입구-승강장,1,3,3) 표 내는 곳 통과
01,수도권,S1,3,3호선,0426,오금,1,출입구-승강장,1,4,4) 경찰병원 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0426,오금,1,출입구-승강장,1,5,5) (B4) 경찰병원 방면 승강장으로 이동
01,수도권,S1,3,3호선,0426,오금,1,출입구-승강장,1,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0426,오금,1,출입구-승강장,2,1,1) (1F) 7번 출입구 옆 엘리베이터 탑승
01,수도권,S1,3,3호선,0426,오금,1,출입구-승강장,2,2,2) (B1) 대합실로 이동
01,수도권,S1,3,3호선,0426,오금,1,출입구-승강장,2,3,3) 표 내는 곳 통과
01,수도권,S1,3,3호선,0426,오금,1,출입구-승강장,2,4,4) 경찰병원 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0426,오금,1,출입구-승강장,2,5,5) (B4) 경찰병원 방면 승강장으로 이동
01,수도권,S1,3,3호선,0426,오금,1,출입구-승강장,2,6,6) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0426,오금,3,환승,1,1,1) (B4) 3호선 오금역(종착역) 승강장 하차
01,수도권,S1,3,3호선,0426,오금,3,환승,1,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S1,3,3호선,0426,오금,3,환승,1,3,3) (B3) 대합실로 이동
01,수도권,S1,3,3호선,0426,오금,3,환승,1,4,4) 5호선 방향 환승통로로 이동
01,수도권,S1,3,3호선,0426,오금,3,환승,1,5,5) 5호선 방이 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0426,오금,3,환승,1,6,6) (B2) 5호선 방이 방면 승강장으로 이동
01,수도권,S1,3,3호선,0426,오금,3,환승,1,7,7) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0426,오금,3,환승,2,1,1) (B4) 3호선 오금역(종착역) 방면 승강장 하차
01,수도권,S1,3,3호선,0426,오금,3,환승,2,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S1,3,3호선,0426,오금,3,환승,2,3,3) (B3) 대합실로 이동
01,수도권,S1,3,3호선,0426,오금,3,환승,2,4,4) 5호선 방향 환승통로로 이동
01,수도권,S1,3,3호선,0426,오금,3,환승,2,5,5) 5호선 개롱 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0426,오금,3,환승,2,6,6) (B2) 5호선 개롱 방면 승강장으로 이동
01,수도권,S1,3,3호선,0426,오금,3,환승,2,7,7) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0426,오금,3,환승,3,1,1) (B4) 3호선 경찰병원 승강장 이동
01,수도권,S1,3,3호선,0426,오금,3,환승,3,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S1,3,3호선,0426,오금,3,환승,3,3,3) (B3) 대합실로 이동
01,수도권,S1,3,3호선,0426,오금,3,환승,3,4,4) 5호선 방향 환승통로로 이동
01,수도권,S1,3,3호선,0426,오금,3,환승,3,5,5) 5호선 방이 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0426,오금,3,환승,3,6,6) (B2) 5호선 방이 방면 승강장으로 이동
01,수도권,S1,3,3호선,0426,오금,3,환승,3,7,7) 승차 (휠체어칸)
01,수도권,S1,3,3호선,0426,오금,3,환승,4,1,1) (B4) 3호선 경찰병원 승강장 이동
01,수도권,S1,3,3호선,0426,오금,3,환승,4,2,2) 대합실 방향 엘리베이터 탑승
01,수도권,S1,3,3호선,0426,오금,3,환승,4,3,3) (B3) 대합실로 이동
01,수도권,S1,3,3호선,0426,오금,3,환승,4,4,4) 5호선 방향 환승통로로 이동
01,수도권,S1,3,3호선,0426,오금,3,환승,4,5,5) 5호선 개롱 방면 엘리베이터 탑승
01,수도권,S1,3,3호선,0426,오금,3,환승,4,6,6) (B2) 5호선 개롱 방면 승강장으로 이동
01,수도권,S1,3,3호선,0426,오금,3,환승,4,7,7) 승차 (휠체어칸)
01,수도권,NU,4,4호선,1355,진접,1,출입구-승강장,1,1,1) (1F) 2번 출입구 옆 엘리베이터 탑승
01,수도권,NU,4,4호선,1355,진접,1,출입구-승강장,1,2,2) (B1) 대합실로 이동
01,수도권,NU,4,4호선,1355,진접,1,출입구-승강장,1,3,3) 오남 방면 엘리베이터 앞 표 내는 곳 통과
01,수도권,NU,4,4호선,1355,진접,1,출입구-승강장,1,4,4) 오남 방면 엘리베이터 탑승
01,수도권,NU,4,4호선,1355,진접,1,출입구-승강장,1,5,5) (B2) 오남 방면 승강장으로 이동
01,수도권,NU,4,4호선,1355,진접,1,출입구-승강장,1,6,6) 승차 (휠체어칸)
01,수도권,NU,4,4호선,1355,진접,1,출입구-승강장,2,1,1) (1F) 4번 출입구 옆 엘리베이터 탑승
01,수도권,NU,4,4호선,1355,진접,1,출입구-승강장,2,2,2) (B1) 대합실로 이동
01,수도권,NU,4,4호선,1355,진접,1,출입구-승강장,2,3,3) 표 내는 곳 통과
01,수도권,NU,4,4호선,1355,진접,1,출입구-승강장,2,4,4) 오남 방면 엘리베이터 탑승
01,수도권,NU,4,4호선,1355,진접,1,출입구-승강장,2,5,5) (B2) 오남 방면 승강장으로 이동
01,수도권,NU,4,4호선,1355,진접,1,출입구-승강장,2,6,6) 승차 (휠체어칸)
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,1,1,1) (1F) 2번 출입구 옆 엘리베이터 탑승
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,1,2,2) (B1) 대합실로 이동
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,1,3,3) 표 내는 곳 통과
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,1,4,4) 진접 방면 엘리베이터 탑승
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,1,5,5) (B2) 진접 방면 승강장으로 이동
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,1,6,6) 승차 (휠체어칸)
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,2,1,1) (1F) 2번 출입구 옆 엘리베이터 탑승
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,2,2,2) (B1) 대합실로 이동
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,2,3,3) 표 내는 곳 통과
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,2,4,4) 별내별가람 방면 엘리베이터 탑승
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,2,5,5) (B2) 별내별가람 방면 승강장으로 이동
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,2,6,6) 승차 (휠체어칸)
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,3,1,1) (1F) 3번 출입구 옆 엘리베이터 탑승
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,3,2,2) (B1) 대합실로 이동
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,3,3,3) 표 내는 곳 통과
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,3,4,4) 진접 방면 엘리베이터 탑승
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,3,5,5) (B2) 진접 방면 승강장으로 이동
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,3,6,6) 승차 (휠체어칸)
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,4,1,1) (1F) 3번 출입구 옆 엘리베이터 탑승
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,4,2,2) (B1) 대합실로 이동
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,4,3,3) 표 내는 곳 통과
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,4,4,4) 별내별가람 방면 엘리베이터 탑승
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,4,5,5) (B2) 별내별가람 방면 승강장으로 이동
01,수도권,NU,4,4호선,1354,오남,1,출입구-승강장,4,6,6) 승차 (휠체어칸)
01,수도권,NU,4,4호선,1353,별내별가람,1,출입구-승강장,1,1,1) (1F) 1번 출입구 옆 엘리베이터 탑승
